lat,lon
16.3792902,80.5313928
37.2923509,-78.73278
22.5685211,88.3478878
23.0322241,88.0651002
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
37.2923509,-78.73278
22.5685211,88.3478878
23.0322241,88.0651002
34.1742914,-88.7220435
20.1928282,85.8537418
23.684994,90.356331
33.4658071,-117.6723263
34.1742914,-88.7220435
20.1928282,85.8537418
23.684994,90.356331
33.4658071,-117.6723263
23.7373981,90.4116333
23.7373981,90.4116333
37.2923509,-78.73278
22.5685211,88.3478878
23.0322241,88.0651002
25.0960742,85.3131194
19.239363,72.854614
44.6784241,-83.2907785
23.684994,90.356331
47.227925,-122.484826
19.239363,72.854614
44.6784241,-83.2907785
23.684994,90.356331
23.7780068,90.3954971
25.8072414,89.6294746
24.3141115,89.5699615
25.8072414,89.6294746
24.3141115,89.5699615
29.0162094,77.7245808
27.608731,94.7691586
26.2006043,92.9375739
29.6007444,75.3151665
42.3183719,-85.1865842
23.684994,90.356331
23.684994,90.356331
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
48.6426169,-122.7805499
23.7373981,90.4116333
47.6279319,-122.5189672
36.0475418,103.8407454
29.555484,106.461347
42.525521,-83.181667
48.5584231,-3.1226364
37.9694251,-122.049378
17.38843,78.4753829
35.8506548,-95.3182985
26.9189705,75.7957474
53.325103,-6.3214248
47.6625633,-122.3800017
25.5832852,85.0975657
25.0960742,85.3131194
52.3546934,21.7259712
27.0486903,85.3136218
25.8859808,85.0272723
26.6172621,86.7013894
48.5843408,17.8527523
26.2006043,92.9375739
40.6979339,-74.0619789
29.6931968,-95.5222259
37.2923509,-78.73278
15.870032,100.992541
23.7373981,90.4116333
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
26.577531,93.171122
37.2923509,-78.73278
27.9490794,80.7824012
41.8587362,-88.0532272
44.5695857,-123.2811198
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
40.4966444,-88.9910653
-26.1612425,31.4660051
37.2923509,-78.73278
25.0960742,85.3131194
29.0162094,77.7245808
27.608731,94.7691586
26.2006043,92.9375739
45.4588689,-122.7904952
25.0960742,85.3131194
27.7685592,69.14601
37.2923509,-78.73278
29.29416,47.921905
37.2923509,-78.73278
25.6279123,88.6331758
37.9694251,-122.049378
24.8617522,67.0777506
37.2923509,-78.73278
25.0960742,85.3131194
-37.922474,145.1486351
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
37.2923509,-78.73278
26.9508937,85.9508923
23.684994,90.356331
24.9736726,78.478036
28.394857,84.124008
23.684994,90.356331
23.684994,90.356331
23.684994,90.356331
23.7373981,90.4116333
37.8697868,-122.300843
48.3103344,17.8682559
23.7373981,90.4116333
41.6429758,-81.4492244
37.2923509,-78.73278
40.7618356,-73.9821805
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
23.684994,90.356331
23.684994,90.356331
23.684994,90.356331
23.684994,90.356331
26.577531,93.171122
27.4684518,94.9019129
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
44.6784241,-83.2907785
32.9235343,-103.2380523
22.9867569,87.8549755
37.2923509,-78.73278
22.9867569,87.8549755
37.2923509,-78.73278
37.8199286,-122.4782551
29.6931968,-95.5222259
29.0162094,77.7245808
27.608731,94.7691586
26.2006043,92.9375739
27.7685592,69.14601
43.8671277,125.3202392
37.8296761,-122.2478274
37.8697868,-122.300843
48.3103344,17.8682559
23.7373981,90.4116333
27.7685592,69.14601
25.6149447,85.056665
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
37.2923509,-78.73278
28.394857,84.124008
-36.8664787,174.7594613
27.5341022,84.4524666
48.6426169,-122.7805499
25.0960742,85.3131194
20.593684,78.96288
16.3792902,80.5313928
44.7610217,-91.4568337
44.7610217,-91.4568337
48.6426169,-122.7805499
-37.8315215,144.951835
25.0960742,85.3131194
40.2787639,-96.7472875
25.552048,87.5718609
40.2787639,-96.7472875
25.552048,87.5718609
25.7438916,89.275227
24.5618391,88.244784
25.6279123,88.6331758
25.8072414,89.6294746
37.2923509,-78.73278
22.9867569,87.8549755
48.6426169,-122.7805499
40.2787639,-96.7472875
25.552048,87.5718609
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
26.1117128,91.7895125
27.0016172,94.2242981
40.7562513,-73.9984725
37.2923509,-78.73278
22.9867569,87.8549755
23.684994,90.356331
23.684994,90.356331
48.6426169,-122.7805499
25.0960742,85.3131194
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
40.2787639,-96.7472875
37.2923509,-78.73278
50.978067,-1.703771
34.802836,113.3015411
40.2787639,-96.7472875
25.552048,87.5718609
32.9235343,-103.2380523
34.802836,113.3015411
25.0960742,85.3131194
25.2898983,83.00141
38.2427781,-76.492873
29.0162094,77.7245808
27.608731,94.7691586
26.2006043,92.9375739
25.0960742,85.3131194
35.86166,104.195397
25.03764,76.4563087
27.7685592,69.14601
26.8403462,83.354227
47.7216467,-122.2943919
19.1527289,72.883382
12.9715987,77.5945627
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
23.7373981,90.4116333
40.4239891,-74.5692345
25.2372834,88.7830612
22.9867569,87.8549755
27.7685592,69.14601
37.2923509,-78.73278
25.0960742,85.3131194
40.6878581,46.3723313
28.5782123,77.1614114
38.3676239,-76.4482849
22.9867569,87.8549755
39.9485979,-75.174448
23.7373981,90.4116333
