created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-17 11:09:15,PatwalSr,RT @utsavullas86: Seeing #FloodReliefSevaByBapuji my heart is brimming with happiness &amp; satisfaction exclaimed a flood victim . https://t.c…,,,India,#,
2017-08-17 11:09:06,Aarush_dua001,Here’s The Dark Reality Behind This Viral I-Day Photo Of A Flood-Hit School In Assam https://t.co/VhTzVjwtud,,,Delhi India,Dark Reality| Assam,[][]
2017-08-17 11:08:56,VishvaTimes,"Thousands living under open sky in #flood-hit #Bihar
https://t.co/7BEzPIgqlo
#India https://t.co/gfNZ3j8MHs",,,India,,[]
2017-08-17 11:08:55,AndhraPortal,RT @rahul_goa: @SriSamsthana @ShankaraPeetha @GouParivara @GouKinkara @AkshathaBhatTP @hindu_g @vivakermani Dept of Animal Husb now under t…,,,Andhra=Telangana+Kosta+R.Seema,RT| SriSamsthana| Animal Husb,[][]
2017-08-17 11:08:34,kghimire1,PM distributes relief package of INGOs and says he will not let any flood victim hungry! INGOs will soon run everything of Nepal! Jaya hos!,,"[[[80.0633414, 26.3483092], [88.2026997, 26.3483092], [88.2026997, 30.4333897], [80.0633414, 30.4333897]]]",,PM| INGOs| INGOs| Nepal| Jaya,[][][][][]
2017-08-17 11:08:15,Shillong_,"MDC, youth body seek relief for flood-hit of SGH:   TURA: Former Deputy Chief Executive Member of the Garo Hills…… https://t.co/KAU1FMxnyk",,,India,MDC| SGH| TURA| Garo,[][][][]
2017-08-17 11:08:07,archie_214,"RT @SushantSin: The teacher seen saluting the flag here, his cousin died due to drowning in flood water, hours after this photograph was ta…",,,India,RT,
2017-08-17 11:06:40,MdSayed60007433,flood 2017,,,"Dhaka, Bangladesh",,[]
2017-08-17 11:06:22,chandanmainas,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,"Lakhimpur, India",RT| Indian Army| Dhemaji| Assam,[][][]
2017-08-17 11:05:31,Shakra_Kulish,RT @rahul_goa: @SriSamsthana @ShankaraPeetha @GouParivara @GouKinkara @AkshathaBhatTP @hindu_g @vivakermani Dept of Animal Husb now under t…,,,आर्यावर्त्त,RT| SriSamsthana| Animal Husb,[][]
2017-08-17 11:05:27,bharatha_puthra,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,Earth,RT| Indian Army| Dhemaji| Assam,[][][]
2017-08-17 11:05:16,climate_asia,"RT @IndianExpress: Renewed flooding has killed 56 people since Saturday
https://t.co/p5Db5A1VlW",,,Timor-Leste,RT,
2017-08-17 11:04:35,1stIndiaNews,Flood situation still grim in several districts of #UttarPradesh.,,,India,Flood,[]
2017-08-17 11:04:31,yaajushi,RT @rahul_goa: @SriSamsthana @ShankaraPeetha @GouParivara @GouKinkara @AkshathaBhatTP @hindu_g @vivakermani Dept of Animal Husb now under t…,,,,RT| SriSamsthana| Animal Husb,[][]
2017-08-17 11:04:09,vivekas,"RT @ANI: 119 NDRF teams rescued 1334 people, evacuated 35000 people &amp; 142 livestock from flood affected areas of Assam, Bihar &amp; UP. https:/…",,,"Bengaluru South, India",#,
2017-08-17 11:04:05,jerryrajrod1,"RT @SushantSin: The teacher seen saluting the flag here, his cousin died due to drowning in flood water, hours after this photograph was ta…",,,"Dubai, United Arab Emirates",RT,
2017-08-17 11:03:52,S_Priyadarshiii,RT @BajpayeeManoj: devastating flood situation in west champaran bihar.our village is badly affected.people are running short of daily supp…,,,"Patna, India",RT,
2017-08-17 11:03:46,ManjuAjjampura,"RT @ANI: 119 NDRF teams rescued 1334 people, evacuated 35000 people &amp; 142 livestock from flood affected areas of Assam, Bihar &amp; UP. https:/…",,,Bengaluru,#,
2017-08-17 11:02:49,_Narendar_,"RT @ANI: 119 NDRF teams rescued 1334 people, evacuated 35000 people &amp; 142 livestock from flood affected areas of Assam, Bihar &amp; UP. https:/…",,,hyderabad,#,
2017-08-17 11:02:44,TejashModiLive,"RT @Zee24Kalak: 119 NDRF teams rescued 1334 people, evacuated 35000 people &amp; 142 livestock from flood affected areas of Assam, Bihar &amp; UP.…",,,"Surat, Gujarat",RT| Assam| Bihar,[][]
2017-08-17 11:02:35,mjalam81,"RT @SushantSin: The teacher seen saluting the flag here, his cousin died due to drowning in flood water, hours after this photograph was ta…",,,New Delhi,RT,
2017-08-17 11:01:26,Muhammad5402,"RT @dailystarnews: Death toll in flood, landslides in #India, #Nepal and #Bangladesh over the past few days hits 245, officials say https:/…",,,Karachi,RT,
2017-08-17 11:01:24,Purpleshadow__,RT @tanwer_m: IT IS FLOOD NOT WATERLOGGING. https://t.co/qhuL09iKUj,,,India ,RT,
2017-08-17 11:01:03,DharmeshSarangi,"RT @ANI: 119 NDRF teams rescued 1334 people, evacuated 35000 people &amp; 142 livestock from flood affected areas of Assam, Bihar &amp; UP. https:/…",,,"नवी मुंबई, भारत",#,
2017-08-17 11:00:54,umnnepal,I've never seen a flood like this! Read news at https://t.co/EkS4FlQvhT #NepalFlood #UMN https://t.co/uPlVfhlmEy,,,"Kathmandu, Nepal",NepalFlood,[]
2017-08-17 11:00:50,ravivojas,"RT @ANI: 119 NDRF teams rescued 1334 people, evacuated 35000 people &amp; 142 livestock from flood affected areas of Assam, Bihar &amp; UP. https:/…",,,mangalore,#,
2017-08-17 11:00:35,mymasudrana,"RT @IndianExpress: Renewed flooding has killed 56 people since Saturday
https://t.co/p5Db5A1VlW",,,"Pabna, Bangladesh",RT,
2017-08-17 11:00:26,shahab99990,"RT @SushantSin: The teacher seen saluting the flag here, his cousin died due to drowning in flood water, hours after this photograph was ta…",,,"New Friends Colony, New Delhi",RT,
2017-08-17 11:00:19,IndianExpress,"Renewed flooding has killed 56 people since Saturday
https://t.co/p5Db5A1VlW",,,India,,[]
