lat,lon
41.6630249,-88.0073455
41.76531,-87.5856422
41.806354,-88.047612
41.76531,-87.5856422
41.6630249,-88.0073455
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.9226582,-87.9393194
41.76531,-87.5856422
41.91857,-87.69594
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.884169,-87.647645
41.76531,-87.5856422
41.8817417,-87.6564423
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
41.76531,-87.5856422
