created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-06 23:51:11,NotThatAamAadmi,"RT @rishibagree: Gujarat election Prediction 

Before flood
BJP 115
Cong 65

After Flood
BJP 150
Cong 30

Congress may allege that flood wa…",,,,RT| Flood,"[37.2923509,-78.73278]"
2017-08-06 23:43:48,0099Swami,RT @sanghaviharsh: A true leader and An admirable CM. @vijayrupanibjp ji's efforts gave a new ray of hope to Flood Victims. Truely People's…,,,Ahmedabad gujarat India ,RT| Flood Victims,"[39.4091651,-85.0094584]"
2017-08-06 23:29:48,ThisisFoodBuddy,"RT @mallikarjun456: Cong MLA's r enjoying in 5*Resort,RSS workers d target of sikulars,libtard,commies,r working&amp;helping flood victims,sham…",,,"London, England",RT| RSS,"[44.9481672, -93.08843639999999]"
2017-08-06 23:16:47,sonu74m,RT @sampadscales: Gujarat @INCIndia MLAs r still enjoying in B'luru while the state face a flood fury; 250 people already lost their lives…,,,,RT,
2017-08-06 22:46:13,Ravi_veerana,"RT @byadavbjp: ""@INCIndia MLAs ditched us during flood &amp; ran 2 Bengaluru."" Widespread anger in Congress constituencies in Gujarat. https://…",,,"Surat, India",#,
2017-08-06 22:32:22,Pavanpavs254,RT @SuhasiniW: RAGA In such a big pain..on visit Of Gujarat flood..???? https://t.co/iuNptSCvca,,,"रीवा , भारत ",RT| Gujarat,"[22.258652,71.1923805]"
2017-08-06 22:18:30,Gurung2352Hari,"RT @IndianExpress: #ExpressFrontPage Rahul Gandhi’s car attacked in Gujarat’s Banasakantha, Congress calls for statewide protests
https://t…",,,Dehradun,RT| Congress,"[34.162526,-112.8507374]"
2017-08-06 22:09:48,vtsdas,"RT @AcridArchu: Maybe #RahulGandhi wanted to raise funds for Gujarat Flood victims by organising cricket games for bhagoda MLAs
Maan gaye P…",,,,RT| RahulGandhi| Gujarat Flood| MLAs Maan,"[16.29708,80.4677918][22.965237,72.625633][]"
2017-08-06 22:03:07,Silchar_Com,NEEPCO to develop Early Warning System for flood https://t.co/Dz6OnxeEw9 #silchar #news,,,"Silchar, India",NEEPCO| Early Warning System,"[27.213647, 93.8007432][33.6364943, -111.8874885]"
2017-08-06 21:57:31,PrakashSriraman,"RT @Dr__Rainbow: Brilliant question asked and fact given of Indian Army on flood by Dr. @sambitswaraj on @republic. Man, you making them nu…",,,Australia,RT| Indian Army| Man,"[29.0162094,77.7245808][54.236107, -4.548056]"
