created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-09-06 23:57:37,RisingKashmir,"3 years on, flood-hit Kashmir Haat craves for renovation
@IrfaanYattoo ​
#Kashmir #CityNews #Srinagar
https://t.co/F251dZUyGv",,,India,Kashmir Haat,[]
2017-09-06 23:48:45,Bhavadasnkm,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,,Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 23:44:48,Jal_Taranga_Org,The first relief program for the flood victims on behalf of the #Jal_Taranga https://t.co/aVGC9bMLWw,,,Bangladesh,,[]
2017-09-06 23:41:20,watersafetydan,"RT @AnimeshDr7: Do we know actual magnitude of non fatal &amp; fatal drowning during flood in Bangladesh, still a long way to go to prevent dro…",,,,RT| Bangladesh,"[23.684994,90.356331]"
2017-09-06 23:40:50,your_thailand,Tunnel opens to drain Bangkok's flood-prone streets https://t.co/uFuladcb8h,,,Thailand,Tunnel| Bangkok,[][]
2017-09-06 23:35:01,abhinavMTU,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,"Sacramento, CA",Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 23:34:56,WmScottBlair,How The Feds Blocked Effective Flood Insurance | Zero Hedge https://t.co/pfLMJBu1lJ,,,Down East,Feds Blocked Effective Flood Insurance,[]
2017-09-06 23:32:12,RisingKashmir,"Flood-hit fruit growers await compensation
@SahirShafat ​
#Kashmir #News #2014Floods
https://t.co/eQ4mbtAsP3",,,India,,[]
2017-09-06 23:31:55,RobSeel,Reauthorize the National Flood Insurance Program #NFIP #SupportNFIP  https://t.co/dGKWmnBEaX via @RealtorAction,,,Indy,National Flood Insurance| SupportNFIP,[][]
2017-09-06 23:29:56,vawasthi77,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,,Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 23:23:35,Aareshe,"RT @USAmbNepal: 70th Anniversary party keeps going! 
US-Nepal Cultural Mela Itahari combined fun w/ civic action, as we highlighted @USYCNe…",,,"Las Vegas, NV",RT| Itahari,"[26.6646381,87.271781]"
2017-09-06 23:13:31,isumitksinha,Poor quality Chinese solar modules flood Indian market https://t.co/zOhcNiGHrU,,,"Delhi, India",Poor| Chinese| Indian,"[][35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 23:09:05,kuttusenator,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,,Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 23:06:50,vhardik93,"RT @kathmandupost: Australia announces Rs 160 million aid for Nepal flood survivors

#KathmanduPost

https://t.co/SMIpryLoJc https://t.co/f…",,,,RT| Australia| Nepal,"[-25.274398,133.775136][28.394857,84.124008]"
2017-09-06 22:59:32,bgupta1,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,"Calgary, Vancouver, Delhi",Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 22:50:01,palgovind,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,India,Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 22:48:23,DreamSalmanKhan,RT @BeingSalmanKhan: Flood Kashmir with only tourism tourism tourism http://t.co/JShlsAShjD,,,"नवी मुंबई, भारत",RT,
2017-09-06 22:44:07,Salman_Preeti,RT @BeingSalmanKhan: Flood Kashmir with only tourism tourism tourism http://t.co/JShlsAShjD,,,,RT,
2017-09-06 22:43:29,AnubhaPrasad,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,India,Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 22:42:11,Nepal_News_En,"TKP: Australia announces Rs 160 million aid for Nepal flood survivors

#KathmanduPost

 … https://t.co/lY5E8KiUdW",,,"Kathmandu, Nepal",TKP| Australia| Nepal| KathmanduPost,"[41.6429758,-81.4492244][-25.274398,133.775136][28.394857,84.124008][27.691097,85.318043]"
2017-09-06 22:40:35,hashahmedabad,"PILs flood courts, govt overrules people - Times of India https://t.co/9VCQCaD7bs #Ahmedabad #News",,,"Ahmedabad , Gujarat ",PILs| India,"[][20.593684,78.96288]"
2017-09-06 22:39:34,spccmvjc,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,United States,Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 22:34:00,TVMohandasPai,RT @livemint: Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,Bangalore,Chinese| Indian,"[35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 22:33:12,AficionadoYash,Poor quality Chinese solar modules flood Indian market,,,India,Poor| Chinese| Indian,"[][35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 22:30:49,livemint,Poor quality Chinese solar modules flood Indian market https://t.co/FPXzFetm5M,,,India,Poor| Chinese| Indian,"[][35.86166,104.195397][41.4954304,-81.6867356]"
2017-09-06 22:30:23,dhakainformer,Netherlands offers support for flood risk mitigation https://t.co/cDGocGtBIF,,,Dhaka,,[]
2017-09-06 22:28:51,dandilorum,"RT @kathmandupost: Australia announces Rs 160 million aid for Nepal flood survivors

#KathmanduPost

https://t.co/SMIpryLoJc https://t.co/f…",,,New Zealand,RT| Australia| Nepal,"[-25.274398,133.775136][28.394857,84.124008]"
2017-09-06 22:28:30,AkramHasan700,@kathmandupost And am sure all of this amount will not really reach to our flood survivors😂😂😡😡becoz it's will not  enough for #Nepal_Gov,,,"Patna, India",,[]
2017-09-06 22:15:00,kathmandupost,"Australia announces Rs 160 million aid for Nepal flood survivors

#KathmanduPost

https://t.co/SMIpryLoJc https://t.co/ftGrTo3ujo",,,Kathmandu,Australia| Nepal,"[-25.274398,133.775136][28.394857,84.124008]"
2017-09-06 22:10:23,beingshivaay,RT @NishantADHolic: Flood In Bihar During 2014 &amp; @ajaydevgn's SinghamReturns  Took All Time Biggest Opening There.,,,INDIA,RT| Bihar| SinghamReturns Took All Time Biggest,"[25.0960742,85.3131194][]"
2017-09-06 22:00:05,AxomBhumiputro,RT @NewsAssam: Six districts of Assam remain flood-hit - Zee News https://t.co/b5S8L0OdAN #Assam,,,Axom,RT| Assam| Zee News,"[26.2006043,92.9375739][31.632655,74.8734729]"
2017-09-06 21:56:10,ullu4all,RT @ShivAroor: Anyone else facing a flood of Sant Rampal bots?,,,Mother Land ,RT| Sant Rampal,[]
2017-09-06 21:54:01,VishalDutia1988,"There is a tide in your affairs, which, when taken at the flood, will lead you on to fortune and success. #Quotes https://t.co/aFV7mJjhl0",,,"Mumbai, India",,[]
2017-09-06 21:48:58,Rodriguez11Sara,RT @AazamEinstein: Why @UN is so silent over #Burmagenocide ? @cjwerleman  ? Flood of disgusting mass murder all over there ..😣,,,California ,RT| Flood,"[37.2923509,-78.73278]"
2017-09-06 21:01:52,_cassieeee_,"""We above sea level we can't flood "" that's the dumbest shit I've ever heard 😂",,,Unknown ,,[]
2017-09-06 20:49:08,disasteraware,"#FLOOD New Alert: Flood - Myanmar, Severity: WARNING https://t.co/kLNI1JMTwj","{u'type': u'Point', u'coordinates': [20.42144, 95.54341]}","[[[92.1892776, 9.6061673], [101.1767807, 9.6061673], [101.1767807, 28.5432491], [92.1892776, 28.5432491]]]","Maui, Hawaii",FLOOD New Alert| Flood| Myanmar,"[16.1322924,120.67945][37.2923509,-78.73278][21.916221,95.955974]"
2017-09-06 20:45:56,INDNewsNetwork,Arab media : India's plan to stop flood: https://t.co/tVsy9WXj60 via @YouTube,,,India,Arab| India,"[][20.593684,78.96288]"
2017-09-06 20:37:15,irishnotes,#NCAAF Wire: Duke raising money for Houston flood victims with 'Knockout Harvey' event https://t.co/HfRi4ziHAr https://t.co/Wo6RkCUnPw,,,"Notre Dame, IN",NCAAF Wire| Houston,"[][29.7604267,-95.3698028]"
2017-09-06 20:31:08,5sosbzz,RT @AazamEinstein: Why @UN is so silent over #Burmagenocide ? @cjwerleman  ? Flood of disgusting mass murder all over there ..😣,,,Tn ,RT| Flood,"[37.2923509,-78.73278]"
2017-09-06 20:08:05,shahnawaz_mogal,"RT @shaktisinhgohil: When it comes to flood relief, #Centre is being biased towards certain states  https://t.co/U0QcDG1bSW",,,Bhavnagar Gujarat India,RT| Centre,"[32.8374242,-96.7772491]"
2017-09-06 20:04:32,sumittoor,#GauriLankeshMurder This govt busy in calculate how many  illegal Muslim are in country. But not how many die child in UP.Death due to flood,,,gurgaon,,[]
2017-09-06 19:49:41,BeingShetty,RT @ShivAroor: Anyone else facing a flood of Sant Rampal bots?,,,,RT| Sant Rampal,[]
2017-09-06 19:47:36,qwerty_sg,"In Harvey's aftermath, a flood of emotions as rebuilding begins https://t.co/bZX7CJZdSh #Reuters",,,"Pune, India",Harvey,"[29.9035387,-90.0772944]"
2017-09-06 19:45:01,kathmandupost,"Kantipur Foundation hands over Rs 11.4m for flood relief

#KathmanduPost

https://t.co/bsi8SaRWsP https://t.co/3Ly0IPUXGu",,,Kathmandu,Kantipur Foundation,"[27.678026,85.3211999]"
2017-09-06 19:41:14,anuragkumarlko,RT @ShivAroor: Anyone else facing a flood of Sant Rampal bots?,,,"Lucknow, India",RT| Sant Rampal,[]
2017-09-06 19:39:37,elatestNews,How To Keep Your Car Running After A Flood #latestnews https://t.co/f2B0LBo6BP https://t.co/ew36OFEoYu,,,Kathmandu,,[]
2017-09-06 19:39:01,MadhesCommunity,"RT @kathmandupost: ‘Lack of funds, disease outbreaks compound flood victims’ misery’

#KathmanduPost

https://t.co/Tff8ADTfEY",,,,RT,
2017-09-06 19:38:02,thesecuritynews,"WireX Variant Capable of UDP Flood Attacks
https://t.co/OUzeMUVBRN #DDoS",,,"New Delhi, India",WireX Variant Capable| UDP Flood Attacks,[][]
2017-09-06 19:36:07,Sanghi_2019,"RT @GuruOneTruth: Limitless,unbroken,swift moving,with a tempestuous roar,lauded as""great flood"",Saraswati surpassed in majesty &amp;might,all…",,,,RT| Saraswati,"[48.6426169,-122.7805499]"
2017-09-06 19:35:03,_IamNeha_,"RT @GuruOneTruth: Limitless,unbroken,swift moving,with a tempestuous roar,lauded as""great flood"",Saraswati surpassed in majesty &amp;might,all…",,,कानपूर,RT| Saraswati,"[48.6426169,-122.7805499]"
2017-09-06 19:35:02,TBGTNT,"RT @livelovalways: You come at my timeline and flood of notifications come to swept me off my feet
@Terrence101010 https://t.co/UiT5v6PK4O",,,Éireann,RT| Terrence101010,[]
2017-09-06 19:31:56,nirbhaysriwastw,RT @ajaykumar2697: @Awadhesh781962 @ramashankarbk @satishchoubey7 @BJPAbhi1 @The_identity7 @Indiaaakash @M108P @NyolOnline @kapil9994 @megh…,,,"नई दिल्ली, बिहार-भारत गणराज्य ",RT,
2017-09-06 19:31:45,Tabhishek1989,RT @ShivAroor: Anyone else facing a flood of Sant Rampal bots?,,,New Delhi ,RT| Sant Rampal,[]
2017-09-06 19:31:15,LokeshShrivastv,RT @ShivAroor: Anyone else facing a flood of Sant Rampal bots?,,,NH 47-A,RT| Sant Rampal,[]
