created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-28 20:48:14,IqbalMasani,"Today RamRahim justice Forgot Lalu Prashad public meeting,Children death of Up hospital,Gujarat flood tragedy etc.People talk of town Babaji",,,India,RamRahim| Forgot Lalu Prashad| Children| Gujarat| Babaji,"[19.1618242, 72.936538][][40.4830248, -74.459239][22.258652, 71.1923805][49.8988272, 36.1931639]"
2017-08-28 20:45:22,TanyaReddy9,"""Tropical Storm Harvey raises red flags on infrastructure, climate planning"" https://t.co/bXHa7BntTn #Mashable #News",,,"Chennai, India",,[]
2017-08-28 20:44:14,DHQLounge,"Tropical Storm Harvey raises red flags on infrastructure, #climate planning https://t.co/HeQvxBVbzp #globalwarming",,,Karachi,Tropical Storm Harvey,"[39.225013, -90.9220472]"
2017-08-28 20:43:31,Mahadihossainu,"Tropical Storm Harvey raises red flags on infrastructure, climate planning https://t.co/AvDAihgZza",,,Bangladesh,Tropical Storm Harvey,"[39.225013, -90.9220472]"
2017-08-28 20:43:14,olamhepix1970,"RT @SyedmRaza: Assam Flood Relief Campaign ""মই অসমীয়া"" https://t.co/3SX4TIoVAB via @milaapdotorg",,,,RT,
2017-08-28 20:41:34,aashivermaji,"Mashable ""Tropical Storm Harvey raises red flags on infrastructure, climate planning"" https://t.co/vKCTvBCmxa #News",,,"Bengaluru, India",,[]
2017-08-28 20:41:20,GrcSrg,"Tropical Storm Harvey raises red flags on infrastructure, climate planning https://t.co/Xd4soabZZx",,,"pune, India",Tropical Storm Harvey,"[39.225013, -90.9220472]"
2017-08-28 20:40:40,manishr0ckz,"Tropical Storm Harvey raises red flags on infrastructure, climate planning https://t.co/AxWgaSuXUe",,,"Maharashtra, India",Tropical Storm Harvey,"[39.225013, -90.9220472]"
2017-08-28 20:35:52,abdulkmerchant,"RT @PMOIndia: PM @narendramodi, CM @NitishKumar, Dy CM @SushilModi and top officials reviewing the flood situation in Bihar at a high level…",,,India,RT| CM| Bihar,"[7.369721999999999, 12.354722][25.0960742, 85.31311939999999]"
2017-08-28 20:35:40,abdulkmerchant,RT @narendramodi: Reviewed the flood situation in Bihar. Conducted an aerial survey &amp; joined a review meeting. https://t.co/LQFobvCy2e,,,India,RT| Bihar,"[25.0960742, 85.31311939999999]"
2017-08-28 20:34:02,ppurva,@facialmerkin If those 2.0K ppl who liked/RTed this tweet had asked JoelOsteen why he wouldn't open his church to f… https://t.co/SvsEasu89r,,,"Hyderabad, India",JoelOsteen,"[29.7303278, -95.4346238]"
2017-08-28 20:33:21,_moochh,know it's about to flood😩,,,SELU,,[]
2017-08-28 20:31:19,TanyaReddy9,"""Terrifying rafts of fire ants float atop Houston flooding"" https://t.co/KOWgiVYQw4 #Mashable #News",,,"Chennai, India",Houston,"[29.7604267, -95.3698028]"
2017-08-28 20:30:35,Yogi_rudrani,RT @Uddyogofficial: Check out our relief project in flood affected area of north bengal https://t.co/y34CyvsMHB,,,mental asylum,RT,
2017-08-28 20:30:26,rajeev_qamu,"RT @NewIndianXpress: This is the highest-ever aid package being distributed to the farmers.
https://t.co/qKudCsT6Ov",,,"Doha, Qatar",RT,
2017-08-28 20:28:22,Uddyogofficial,Check out our relief project in flood affected area of north bengal https://t.co/y34CyvsMHB,,,India,,[]
2017-08-28 20:26:28,GrcSrg,Terrifying rafts of fire ants float atop Houston flooding https://t.co/5EGUVSyU9s,,,"pune, India",Houston,"[29.7604267, -95.3698028]"
2017-08-28 20:26:17,aashivermaji,"Mashable ""Terrifying rafts of fire ants float atop Houston flooding"" https://t.co/OC4b3suslC #News",,,"Bengaluru, India",Houston,"[29.7604267, -95.3698028]"
2017-08-28 20:25:07,manishr0ckz,Terrifying rafts of fire ants float atop Houston flooding https://t.co/bVS1NI6aN7,,,"Maharashtra, India",Houston,"[29.7604267, -95.3698028]"
2017-08-28 20:25:06,Tec_h_obby,Terrifying rafts of fire ants float atop Houston flooding https://t.co/hiq1rcHjDS https://t.co/L2QFRXbe8R,,,"Mumbai, India",Houston,"[29.7604267, -95.3698028]"
2017-08-28 20:23:46,Mahadihossainu,Terrifying rafts of fire ants float atop Houston flooding https://t.co/89GgUAholj,,,Bangladesh,Houston,"[29.7604267, -95.3698028]"
2017-08-28 20:22:33,vikramspawar,Terrifying rafts of fire ants float atop Houston flooding https://t.co/9XkBzn08zN,,,Ahmedabad ,Houston,"[29.7604267, -95.3698028]"
2017-08-28 20:21:33,mobsolnIN,"The Flood returning and a whole new firefight mode might make you fall in love with Halo Wars 2. https://t.co/3W97yOqrmL

— Windows Centra…",,,India,Flood| Halo Wars,"[37.2923509, -78.73277999999999][30.7202231, 76.7580467]"
2017-08-28 20:10:04,sajidqaatil,"RT @MqiiMaharashtra: *BIHAR FLOOD RELIEF*

*APPEAL !!*

*DONATE FOR BIHAR FLOOD RELIEF | THEY NEED OUR HELP❗*

*MINHAJ UL QURAN... https://…",,,MUMBAI,#,
2017-08-28 20:09:04,vasudevan_k,@nimmajji here they say flood waters are going to take weeks to recede. Chennai flood waters receded in 5 days max https://t.co/KDf3vACjL4,,,"Chennai, India",Chennai,"[13.0826802, 80.2707184]"
2017-08-28 20:02:28,xristopoulos77,RT @imishu_: Thanks for visiting sir @narendramodi u have announced Rs 500cr.pakage for  flood victim in bihar but in 2008 UPA government g…,,,,RT,
2017-08-28 20:02:02,KPGanesh,"RT @NewIndianXpress: This is the highest-ever aid package being distributed to the farmers.
https://t.co/qKudCsT6Ov",,,,RT,
2017-08-28 20:01:11,NewIndianXpress,"This is the highest-ever aid package being distributed to the farmers.
https://t.co/qKudCsT6Ov",,,Chennai,,[]
2017-08-28 19:57:11,AnandPrithviraj,"#hurricaneharvey
An early sign of climate change I guess. Imagine a flood of this magnitude, in our cities. Oh my....",,,Coimbatore,,[]
2017-08-28 19:51:16,nbadri87,"Pradeep John sir take a look and throw some light 
Kindly https://t.co/m82piE2FNE",,,chennai,Pradeep John,"[33.9193653, -118.128779]"
2017-08-28 19:49:45,AnonTHC_,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,India,RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 19:35:01,stocksmarket_in,#StocksMarket Harvey is a reminder Congress has less than 5 weeks to reauthorize the National Flood https://t.co/zrKqP1qF0r #Sensex #Nifty,,,"Mumbai, India",Congress| National Flood,"[34.162526, -112.8507374][48.2004388, -114.3383244]"
2017-08-28 19:33:43,KarthickYogesh5,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,"Hyderabad, India",RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 19:31:09,GRiseers,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,hyderabad,RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 19:26:58,arpitabhawal,I have friends in #Texas who are like family. My prayers for everyone. It's no fun to be in a flood. #TexasFlood #HurricaneHarvey,,,India,TexasFlood,"[32.3864393, -94.6572339]"
2017-08-28 19:24:56,sandipdey_,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,City Of Beauty,RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 19:22:22,jatindes,RT @urjourno: Some of us saying this since that July 2005 flood in #Mumbai. No movement at all in working out evacuation plans since. https…,,,"Mumbai, India",#,
2017-08-28 19:21:27,sushilS85479115,RT @VishvasSarang: Representing Hon.CM @ChouhanShivraj Ji / met Hon.CM Assam @sarbanandsonwal Ji in Guwahati &amp; handed over cheque of ₹2Cr f…,,,"Bhopal, India",RT| Guwahati,"[26.1445169, 91.7362365]"
2017-08-28 19:21:19,Ashokanews1,"MP Govt contributes Rs. 2 crore for Assam flood relief
https://t.co/UjonO1xOJO https://t.co/BjgVfp9r3l",,,India,MP Govt| Assam,"[26.209356, 78.171977][26.2006043, 92.9375739]"
2017-08-28 19:21:14,Thekitabwala,"improvement of flood situation in assam, five districts still affected … https://t.co/CgMzvp19iA",,,"Kanpur, India",,[]
2017-08-28 19:20:22,talkmainak,RT @RanaSarkar: More relief going 2 flood affected people...thanx 4 support @srijitspeaketh @talkmainak @iammony @Jisshusengupta &amp; team #Ye…,,,,RT,
2017-08-28 19:18:27,PrajvinS,RT @yadavtejashwi: Bihar has worst flood but Nitish Ji's NDA PM gave only 500 Cr However in 2008 UPA gave 1100 Crore. What CM wud say on it?,,,Mumbai,RT| Bihar| Nitish Ji| NDA PM| UPA,"[25.0960742, 85.31311939999999][24.5794505, 73.7243798][8.516060999999999, 76.951041][58.27907399999999, 22.5447629]"
2017-08-28 19:18:16,lalla_sharma,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,Maihar,RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 19:12:25,waseemqadiri,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,,RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 19:11:40,Rajkanoongo121,RT @VishvasSarang: Representing Hon.CM @ChouhanShivraj Ji / met Hon.CM Assam @sarbanandsonwal Ji in Guwahati &amp; handed over cheque of ₹2Cr f…,,,Bhopal,RT| Guwahati,"[26.1445169, 91.7362365]"
2017-08-28 19:08:31,adi_mukhs,Grand star studded #Ganeshotsav at #Ambani residence. Flood of glamour n caravan of #Mercedes #BMW #Jaguar (1/2),,,Bangalore,Grand| Ambani| Flood,"[39.0086287, -109.5613343][29.6931968, -95.5222259][37.2923509, -78.73277999999999]"
2017-08-28 19:08:30,VinayKu86552421,RT @BPCLMuzaffarpur: @BPCLimited @AshutoshJindalS @Sureshnair_BPCL @NatekarRajoo Bharatgas coming forward to help the flood affected people…,,,"Hathras, India",RT| BPCLimited,[]
2017-08-28 19:08:30,donatekart,Donate flood relief material transparently to @goonj &amp; help the affected people in different parts of the country!… https://t.co/TxAMheJTfY,,,"Mumbai, India",Donate,"[34.03883810000001, -118.387957]"
2017-08-28 19:06:37,SabinaSienko,"RT @TheNationalUAE: Hurricane Harvey: Houston to shelter 30,000 people as flood waters continue to rise https://t.co/GoFetIhZ83 https://t.c…",,,,RT| Houston,"[29.7604267, -95.3698028]"
2017-08-28 19:06:33,ashu19931,"@BeingSalmanKhan 
Sir we are seeking your contribution to help Bihar Floods victims visit following link. 
https://t.co/4Gy1ekREN7",,,kolkata,BeingSalmanKhan Sir| Bihar Floods,"[][25.5832852, 85.09756569999999]"
2017-08-28 19:06:17,JTDtheIV,They're about to get a UTI playing in flood water. https://t.co/MuWtFhNLLA,,,Indy,UTI,"[11.4064138, 76.69324379999999]"
2017-08-28 19:05:17,niraj491985,"RT @dna: Bihar flood toll rises to 482, 42 dead in last 24-hours  https://t.co/4UMur4CPMu https://t.co/UhsKsLL6Z3",,,"Chennai, Tamil Nadu",RT| Bihar,"[25.0960742, 85.31311939999999]"
2017-08-28 19:04:33,exMDCsE8H19LXKn,"RT @Sricharanthota: Holy shit! :O 
https://t.co/NDE5tNfz6D",,,,RT,
2017-08-28 19:04:22,karmayog,s for funding request flood affected People in BIhar - Day 15 https://t.co/82MD6Uwgqv,,,"Mumbai, India ",BIhar,"[25.0960742, 85.31311939999999]"
2017-08-28 19:03:33,shailendra_nair,Lawmakers will have to decide the fate of the National Flood Insurance Program within weeks … https://t.co/I27PB1x3Hn,,,"Mumbai, India",National Flood Insurance Program,"[48.2004388, -114.3383244]"
2017-08-28 19:02:22,TrivediMithile1,"RT @PMOIndia: PM @narendramodi, CM @NitishKumar, Dy CM @SushilModi and top officials reviewing the flood situation in Bihar at a high level…",,,"Ahmadabad City, India",RT| CM| Bihar,"[7.369721999999999, 12.354722][25.0960742, 85.31311939999999]"
2017-08-28 19:02:07,TrivediMithile1,RT @narendramodi: Reviewed the flood situation in Bihar. Conducted an aerial survey &amp; joined a review meeting. https://t.co/LQFobvCy2e,,,"Ahmadabad City, India",RT| Bihar,"[25.0960742, 85.31311939999999]"
2017-08-28 19:00:49,mhkaziElias1,"RT @info_shibir: #Shibir Chapaninawabganj District distributes relief among flood affected distressed people. May Allah help them.
#Flood
#…",,,"Muscat, Oman",RT| Shibir Chapaninawabganj District,[]
2017-08-28 19:00:49,kolkata24x7,"Flood Situation Improves In #Bihar, Death Toll Touches 514 https://t.co/C8zppD1p4f #national #deathtoll",,,"Kolkata, West Bengal",Flood Situation| Death Toll,[][]
2017-08-28 18:59:08,oveskapadia1,Flood In Houston - 2017: https://t.co/p8ngw3l1oy via @YouTube,,,Mumbai,Flood| Houston,"[37.2923509, -78.73277999999999][29.7604267, -95.3698028]"
2017-08-28 18:59:03,kamleshtinku,"RT @jap4bihar: Jan adhikar party's volunteers Distributing flood relief goods in Fakoli village,located at Panapur Block,Chhapra. @pappuyad…",,,India  New Delhi ,#,
2017-08-28 18:58:18,DeepakK28091291,"RT @JindalPanther: Jindal Panther has come forward to the help of flood victims in North Bihar by providing essentials like food, medicines…",,,Oman ,RT| Jindal Panther| North Bihar,"[25.5971249, 85.14314979999999][25.6100802, 85.12846739999999]"
2017-08-28 18:57:55,ruhulaminfakra,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,"Sanjan, India",RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 18:57:48,ashu19931,"@akshaykumar  sir you donate for many...contribute a little for Bihar flood victims... Kindly visit my link
https://t.co/4Gy1ekREN7",,,kolkata,Bihar,"[25.0960742, 85.31311939999999]"
2017-08-28 18:51:06,narayandeep7,"RT @TheJayDave: @divyaspandana Mitro note: Ramya has to give me 25,000. Here is @narendramodi leading rescue work in Surat flood. Bank acco…",,,,RT| Surat| Bank,"[21.1702401, 72.83106070000001][41.76531, -87.5856422]"
2017-08-28 18:49:46,VinersheaT,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,"Delhi, India",RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 18:49:45,sanayaacharya1,Paint it black… Ella Flood https://t.co/L1Bwx58CAt | 🚀 by https://t.co/CCPifXi2NG,,,"Goa, India",Ella Flood,[]
2017-08-28 18:48:00,ShopNixDotIn,"You cant open a website and  expect to flood in. What you need is to create traffic.
#Onlinemarketing 
#Webtraffic… https://t.co/YlXqbXabA3",,,Bangalore,,[]
2017-08-28 18:47:59,msirismg,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,Oklahoma City area,RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 18:47:05,smadygo,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,,RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
2017-08-28 18:45:20,shaikhmokhalidG,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,Ahmedabad India,RT| BiharFloods| Bihar,"[25.5832852, 85.09756569999999][25.0960742, 85.31311939999999]"
