created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-16 23:55:45,Rajesh_sorathia,"@sureshpprabhu  its observed priority given to goods train movemnt frm mundra Kandla ports,cancellation of passenge… https://t.co/dJppVhhJ1k",,"[[[72.4367386, 22.9232559], [72.7037246, 22.9232559], [72.7037246, 23.1046616], [72.4367386, 23.1046616]]]",India,,[]
2017-08-16 23:51:46,samihamansoor,Flood sad,,,Bangladesh,Flood,"[37.2923509,-78.73278]"
2017-08-16 23:51:45,devparakh,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,"chennai,india",RT| Indian Army| Dhemaji| Assam,"[29.0162094,77.7245808][27.608731,94.7691586][26.2006043,92.9375739]"
2017-08-16 23:46:21,Mahima711,"Tragedies upon tragedies. This is next for the flood affected areas in Nepal, too. https://t.co/xrboEGmFtK",,,"Kathmandu, Nepal",Nepal,"[28.394857,84.124008]"
2017-08-16 23:43:11,KirtanChauhan,#News : Praising flag hoisting in submerged school is not enough. Flood-hit Assam needs help - Oneindia… https://t.co/9PmU3RozGl,,,Ahmedabad,,[]
2017-08-16 23:42:35,mrkotians,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,ಮೈಸೂರು,RT| Indian Army| Dhemaji| Assam,"[29.0162094,77.7245808][27.608731,94.7691586][26.2006043,92.9375739]"
2017-08-16 23:42:34,PradhanBaori,"RT @ashokgehlot51: Grave flood situation in #Bihar is very disturbing. My heartfelt condolences n prayers for families, who have lost dear…",,,"Jodhpur, India",RT,
2017-08-16 23:32:17,thulasirch,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,"त्रिसुर, भारत",RT| Indian Army| Dhemaji| Assam,"[29.0162094,77.7245808][27.608731,94.7691586][26.2006043,92.9375739]"
2017-08-16 23:30:11,ramaraja,RT @sohansingh18: Rescue of a child in Katihar (Kadwa) by a Jawan of the Army Unit from Jamshedpur that was flown overnight for rescue in f…,,,Chennai,RT| Katihar| Army Unit| Jamshedpur,"[25.552,87.5719][17.468501, 78.4734106][22.8045665, 86.2028754]"
2017-08-16 23:23:00,umeshdeshmukh27,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,"New Delhi, India",RT| Indian Army| Dhemaji| Assam,"[29.0162094,77.7245808][27.608731,94.7691586][26.2006043,92.9375739]"
2017-08-16 23:22:29,Golstream,Praising flag hoisting in submerged school is not enough. Flood-hit Assam needs help - Oneindia https://t.co/YwUgA0SpJP #India #News,,,India,Oneindia,"[28.612802,77.362668]"
2017-08-16 23:21:40,BDeshbot,RT @DhakaTribune: Flood #kills at least #57 in #13districts https://t.co/7YYlWnEpKS via @DhakaTribune,,,Bangladesh,RT,
2017-08-16 23:21:38,ShautikN,RT @DhakaTribune: Flood #kills at least #57 in #13districts https://t.co/7YYlWnEpKS via @DhakaTribune,,,"Birmingham, United Kingdom",RT,
2017-08-16 23:20:34,NewsInVidsIndia,Dastak: No Relief For Flood Victims https://t.co/50WuSIyrUw #NewInVids https://t.co/nOFuuHuwXe,,,India,Dastak| Flood Victims| NewInVids,"[28.614787, 77.277599][39.4091651,-85.0094584][]"
2017-08-16 23:19:57,hashguwahati,All Trains To Northeast Stopped Till August 20 Due To Flood: Railway Official - NDTV https://t.co/p9reJyiMex #Guwahati #News,,,"Guwahati, Assam",Northeast Stopped Till| Flood| Railway Official| NDTV,"[24.7955535, 92.09637][37.2923509,-78.73278][26.4680375, 74.64335559999999][28.5538557,77.2311003]"
2017-08-16 23:19:40,newsinvidsin,Dastak: No Relief For Flood Victims https://t.co/IpVdjANCZR #NewInVids https://t.co/cDQh04hK41,,,India,Dastak| Flood Victims| NewInVids,"[28.614787, 77.277599][39.4091651,-85.0094584][]"
2017-08-16 23:19:28,narendrat114,"Farmers completely destroyed in  flood,but not good regular salaries of gov-tstaffs affected least bcaus they r #organised objects of fear",,,India,,[]
2017-08-16 23:13:27,ParthPa07241800,RT @girirajsinghbjp: In Patna BJP office ..we as karyakarta are closely monitoring political and flood situations in Bihar. https://t.co/BN…,,,"Ahmedabad,India",#,
2017-08-16 23:13:10,ParthPa07241800,RT @girirajsinghbjp: Hon. Dy CM of Bihar Sri @SushilModi ji has left no stone unturned to help flood victims .he is now going to Bettiah to…,,,"Ahmedabad,India",RT| Bihar Sri| Bettiah,"[30.88727, 75.894266][26.8028048,84.5169757]"
2017-08-16 23:10:39,AAPHarsh1,RT @ashu3page: Bihar need urgent attention. Govt there is busy. NDRF is at work while it needs mass level help in flood affected areas.,,,,RT| NDRF,"[16.3792902,80.5313928]"
2017-08-16 23:08:22,sehgal_ramg,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,India,RT| Indian Army| Dhemaji| Assam,"[29.0162094,77.7245808][27.608731,94.7691586][26.2006043,92.9375739]"
2017-08-16 23:07:50,astro_jayparekh,"RT @airnewsalerts: #Flood water flowing above #railway track at #Bairgania in #Sitamarhi district of #Bihar.

#BiharFloods https://t.co/IeP…",,,"Nadiad, India",RT,
2017-08-16 23:07:24,NewsAssam,Tricolour and some relief for flood-hit in an Assam village - The Indian Express https://t.co/S08ESq20sV #Assam,,,"Guwahati, Assam",Tricolour| Indian Express,"[44.2283415,-76.4946724][28.5875094,77.3317488]"
2017-08-16 23:06:14,astro_jayparekh,RT @kanhaiya_sah: #pmoindia  #BiharFloods   govt has given helpline numbers for flood affected areas but none of them r working. https://t.…,,,"Nadiad, India",#,
2017-08-16 23:04:30,salvi_manav,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,,RT| Indian Army| Dhemaji| Assam,"[29.0162094,77.7245808][27.608731,94.7691586][26.2006043,92.9375739]"
2017-08-16 22:59:45,TimesArunachal,"Mein assures flood protection measures NAMSAI, Aug 16: Deputy Chief Minister Chowna Mein on Tuesday visited the flood affected sites at L...",,,"Itanagar, Arunachal Pradesh",Mein| NAMSAI| Chowna Mein,"[20.0359346, 96.189163][27.6692115, 95.8644018][27.6647256, 95.87382670000001]"
2017-08-16 22:53:35,amitmehra,"RT @IndianExpress: After disease, the flood: In vicinity of Gorakhpur, families on highway with their children and cattle

https://t.co/dmG…",,,"Mumbai, India",RT| Gorakhpur,"[29.4438165,75.6702647]"
2017-08-16 22:52:25,mahendraks1,"RT @MajorPoonia: 150 citizens rescued by Indian Army's flood relief team in Dhemaji, Assam today🙏👌💐
@adgpi Serving the nation 24x7 https://…",,,"Jaipur, India",RT| Indian Army| Dhemaji| Assam,"[29.0162094,77.7245808][27.608731,94.7691586][26.2006043,92.9375739]"
