lat,lon
19.0759837,72.8776559
49.1193089,6.1757156
49.1193089,6.1757156
19.0759837,72.8776559
39.225013,-90.9220472
35.5196869,140.0845892
36.0574309,-115.0483133
36.0574309,-115.0483133
19.0759837,72.8776559
28.4594965,77.0266383
19.161865,72.936407
47.1575034,-122.298516
19.0759837,72.8776559
35.5196869,140.0845892
37.2923509,-78.73278
31.9685988,-99.9018131
31.9685988,-99.9018131
19.0759837,72.8776559
37.5680324,-6.1002854
31.9685988,-99.9018131
19.0759837,72.8776559
31.9685988,-99.9018131
19.0759837,72.8776559
30.2683839,-97.7409548
29.9035387,-90.0772944
34.162526,-112.8507374
13.069988,80.271063
28.450334,77.075263
25.0960742,85.3131194
31.9685988,-99.9018131
34.0984682,-118.32585
29.7604267,-95.3698028
19.0759837,72.8776559
37.2923509,-78.73278
39.225013,-90.9220472
33.9274838,-118.2102292
37.693161,-79.886597
22.3038945,70.8021599
21.7644725,72.1519304
20.5992349,72.9342451
28.5488804,77.2511116
32.3864393,-94.6572339
42.3053471,-71.2189467
19.166943,72.833383
40.7189031,-74.0021229
26.2006043,92.9375739
31.9685988,-99.9018131
37.9781,-122.546186
25.3715308,88.556531
39.4091651,-85.0094584
26.7908437,79.0146603
31.9685988,-99.9018131
13.0826802,80.2707184
31.9685988,-99.9018131
31.9685988,-99.9018131
31.9685988,-99.9018131
28.346371,77.316844
29.7604267,-95.3698028
31.9685988,-99.9018131
29.7604267,-95.3698028
19.0759837,72.8776559
41.50738,-112.028105
39.968582,116.323424
19.0759837,72.8776559
31.9685988,-99.9018131
28.346371,77.316844
40.6654194,-73.9892429
32.8094102,-97.2738054
32.3864393,-94.6572339
42.3053471,-71.2189467
19.166943,72.833383
40.7189031,-74.0021229
26.2006043,92.9375739
25.2358008,55.3074523
40.7251137,-74.0048398
40.1679683,69.371189
19.0759837,72.8776559
19.0759837,72.8776559
19.1395461,72.8269348
48.7303689,11.8301248
19.0759837,72.8776559
28.4594965,77.0266383
19.161865,72.936407
47.1575034,-122.298516
36.1295381,-115.1725684
31.9685988,-99.9018131
25.2358008,55.3074523
32.3864393,-94.6572339
42.3053471,-71.2189467
19.166943,72.833383
40.7189031,-74.0021229
26.2006043,92.9375739
25.2358008,55.3074523
25.2358008,55.3074523
19.0759837,72.8776559
32.3864393,-94.6572339
42.3053471,-71.2189467
19.166943,72.833383
40.7189031,-74.0021229
26.2006043,92.9375739
19.0759837,72.8776559
19.0759837,72.8776559
19.0759837,72.8776559
19.0759837,72.8776559
39.225013,-90.9220472
37.09024,-95.712891
19.0759837,72.8776559
19.0759837,72.8776559
11.1271225,78.6568942
13.0826802,80.2707184
32.3864393,-94.6572339
42.3053471,-71.2189467
19.166943,72.833383
40.7189031,-74.0021229
26.2006043,92.9375739
32.3864393,-94.6572339
42.3053471,-71.2189467
19.166943,72.833383
40.7189031,-74.0021229
26.2006043,92.9375739
31.9685988,-99.9018131
29.7604267,-95.3698028
51.510286,-0.1310756
31.9685988,-99.9018131
25.0960742,85.3131194
25.2358008,55.3074523
40.2591801,-76.858022
31.9685988,-99.9018131
11.1182082,77.3336406
36.1295381,-115.1725684
31.9685988,-99.9018131
25.2358008,55.3074523
40.2591801,-76.858022
25.5832852,85.0975657
26.8467088,80.9461592
29.7604267,-95.3698028
15.0979,145.6739
25.0960742,85.3131194
31.9685988,-99.9018131
29.9035387,-90.0772944
37.09024,-95.712891
38.2529581,-85.7379004
22.9734229,78.6568942
26.2006043,92.9375739
19.0759837,72.8776559
29.7604267,-95.3698028
19.0759837,72.8776559
25.0960742,85.3131194
26.2006043,92.9375739
22.9867569,87.8549755
23.684994,90.356331
36.1295381,-115.1725684
31.9685988,-99.9018131
19.0759837,72.8776559
19.166943,72.833383
25.3715308,88.556531
25.2358008,55.3074523
31.9685988,-99.9018131
36.1295381,-115.1725684
31.9685988,-99.9018131
25.2898983,83.00141
19.0759837,72.8776559
19.0759837,72.8776559
19.0021567,72.8415793
38.6129179,-90.1970302
40.1514438,-75.2239507
32.3864393,-94.6572339
42.3053471,-71.2189467
19.166943,72.833383
40.7189031,-74.0021229
26.2006043,92.9375739
19.0759837,72.8776559
19.0238031,73.0423727
19.0759837,72.8776559
46.7993412,-116.5559894
39.1203055,-121.5648389
36.1295381,-115.1725684
31.9685988,-99.9018131
38.9058338,-77.0476443
31.9685988,-99.9018131
33.4374653,-111.9993172
33.223191,43.679291
57.881741,11.9364947
38.9058338,-77.0476443
31.9685988,-99.9018131
33.4374653,-111.9993172
33.223191,43.679291
33.93911,67.709953
36.1295381,-115.1725684
31.9685988,-99.9018131
42.1160255,-96.3670388
19.0970775,72.8685306
29.7604267,-95.3698028
19.0759837,72.8776559
40.7517242,-73.9734197
36.1295381,-115.1725684
31.9685988,-99.9018131
13.6950966,100.6477906
19.0759837,72.8776559
41.9568817,-87.6935008
19.0759837,72.8776559
32.7491421,-96.6833101
29.7604267,-95.3698028
32.3864393,-94.6572339
42.3053471,-71.2189467
19.166943,72.833383
40.7189031,-74.0021229
26.2006043,92.9375739
25.0960742,85.3131194
26.2006043,92.9375739
46.8796822,-110.3625658
25.0960742,85.3131194
26.2006043,92.9375739
24.3454739,71.7622481
23.8493246,72.1266255
27.0079901,-81.0412592
37.2923509,-78.73278
19.0759837,72.8776559
19.0759837,72.8776559
37.2923509,-78.73278
19.0759837,72.8776559
20.593684,78.96288
25.0960742,85.3131194
39.9500123,-75.1676889
19.0759837,72.8776559
19.0759837,72.8776559
39.225013,-90.9220472
37.09024,-95.712891
37.355081,-79.954215
19.0759837,72.8776559
19.0759837,72.8776559
19.0759837,72.8776559
30.4116425,-91.0968978
20.593684,78.96288
25.0960742,85.3131194
26.2006043,92.9375739
22.9867569,87.8549755
39.9500123,-75.1676889
19.0117474,72.8242221
38.6129179,-90.1970302
26.2006043,92.9375739
22.9867569,87.8549755
19.0759837,72.8776559
19.0759837,72.8776559
24.7400111,69.7983444
19.0759837,72.8776559
52.8960144,-0.9137924
