created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-09 21:20:06,nehru48951564,NARAYAN SON WHA IF U HAVE FALSE GURU HE WILL KILL BROTHER KILL WIFE STEAL WEALTH DESTROY NATION TORTURE INNOCENTS LIKE AGRIS FLOOD SUFFERED,,"[[[72.958588, 18.986727], [73.113183, 18.986727], [73.113183, 19.206734], [72.958588, 19.206734]]]","New Delhi, India",NARAYAN SON| STEAL| WEALTH| AGRIS,"[26.2001889,78.132578][40.7398961,-111.9509441][13.7442881,100.5298979][42.4019827,-82.1696474]"
2017-08-09 20:52:40,OrissaNews,Flood Caused Loss Worth Rs 219 cr in Orissa - BW Businessworld https://t.co/RYvdwlhDlS #Orissa,,,"Bhubaneswar, Orissa",Flood| Loss Worth Rs| Orissa| BW Businessworld,"[37.2923509,-78.73278][][20.9516658, 85.0985236][28.6337606, 77.2407167]"
2017-08-09 20:27:44,TimesArunachal,"Adi-Mising Kebang distributes relief to Laika-Dodhiya flood affected people 
Correspondent 
RUKSIN/JONAI, Aug 9: A joint team of the Al...",,,"Itanagar, Arunachal Pradesh",,[]
2017-08-09 20:24:34,nehru48951564,ADAM LIVED 1000 YRS SO JUST OBSERVE IT NOT FIT IN RAJA YOGA.NOAH 1000 YRS.ALL BECAME SEX PERVERTS WHEN GREAT FLOOD CAME.,,"[[[72.958588, 18.986727], [73.113183, 18.986727], [73.113183, 19.206734], [72.958588, 19.206734]]]","New Delhi, India",ADAM| GREAT,"[42.4772842,-83.2457713][43.1240448,-89.3499345]"
2017-08-09 20:13:08,Singhania_wow,"RT @ril_foundation: Visiting #flood hit #Gujarat, #RF chairperson Smt. #Nita #Ambani spent time with affected #communities, comforting them…",,,,RT| Ambani,"[29.6931968,-95.5222259]"
2017-08-09 19:50:57,SaviourOfDharma,"RT @APSingh1947: @ChaudhryShankar Sadhaks of Pujya Asaram Bapuji r distributing Food Packets, Clothes &amp; Medicines to Flood Victims.
#FloodR…",,,"Gurgaon, India",#,
2017-08-09 19:49:27,NewsAssam,Flood relief items distributed in Morigaon - Assam Tribune https://t.co/PUynldY1eE #Guwahati #Assam #AssamTribune,,,"Guwahati, Assam",Flood| Morigaon| Assam Tribune,"[37.2923509,-78.73278][26.2599654,92.2630393][27.4684518, 94.9019129]"
2017-08-09 19:47:16,SirJadejaOffice,RT @vijayrupanibjp: Rs. 1311 Cr and 75 Cr will be allocated for land improvement and power restoration in flood hit Banaskantha and Patan d…,,,India,RT| Banaskantha| Patan,"[24.3454739,71.7622481][23.8493246,72.1266255]"
2017-08-09 19:25:09,shamuga_pillai,RT @BGurude: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,,RT| Flood Situation,[]
2017-08-09 19:25:04,shamuga_pillai,"RT @BGurude: It took the Gujarat CM 5 days to visit flood prone areas, surely it's time.. #BJPQuitGujarat",,,,RT| Gujarat,"[22.258652,71.1923805]"
2017-08-09 19:24:45,Debapra92881214,Flood relief Camp https://t.co/kZT3wUlnEM,,"[[[88.014244, 22.396021], [88.421124, 22.396021], [88.421124, 23.02195], [88.014244, 23.02195]]]","Serampore, Hoooghly",Flood| Camp,"[37.2923509,-78.73278][32.9567043, -94.99744609999999]"
2017-08-09 19:23:30,shamuga_pillai,RT @vickramswami: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 19:16:16,SurtiGaurang,"RT @DeshGujarat: Nita Ambani visits flood affected families in Gujarat, commits Rs 10 crore relief  https://t.co/kC2qNteNSu https://t.co/rv…",,,"Surat,gujarat,india.",RT| Gujarat,"[22.258652,71.1923805]"
2017-08-09 19:15:59,dipak_gondaliya,RT @dipak_gondaliya: Smt Nita Ambani ji visited the flood affected areas Banaskantha (Gujarat) @narendramodi @NitaMAmbani @mpparimal @jitu_…,,,surat city,RT,
2017-08-09 19:15:36,dipak_gondaliya,Smt Nita Ambani ji visited the flood affected areas Banaskantha (Gujarat) @narendramodi @NitaMAmbani @mpparimal… https://t.co/8JofFbGW83,,,surat city,Smt Nita Ambani,[]
2017-08-09 19:14:24,VietnamZone,Japan helps Hanoi improve flood prevention capacity https://t.co/cTBt3nVDNo #news,,,"Hà Nội, Việt Nam",Japan| Hanoi,"[36.204824,138.252924][21.0277644,105.8341598]"
2017-08-09 19:14:20,Ramsahaypal1,"RT @APSingh1947: @ChaudhryShankar Sadhaks of Pujya Asaram Bapuji r distributing Food Packets, Clothes &amp; Medicines to Flood Victims.
#FloodR…",,,"Delhi, India",#,
2017-08-09 19:09:51,shamuga_pillai,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 19:04:11,DhanrajHirawat,"Helping Hands!

https://t.co/TpauE9XIeE

 Via MyNt",,,howrah,,[]
2017-08-09 19:03:53,naishadhvyas,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,"Ahmedabad, Gujarat, India",RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:59:51,BEING_HITESHY,"Who cares about guj ppl, affected from flood , Shah tadipar and feku Modi busy buying MLA's , by spending 15cr on e… https://t.co/AUKfmIPVrl",,,"Mumbai, India",Shah| MLA,"[37.3710459,-122.0472429][31.3263578,-89.3343513]"
2017-08-09 18:58:17,BEING_HITESHY,Responsible for flood relief ? https://t.co/7E2Lo7RFB8,,,"Mumbai, India",,[]
2017-08-09 18:56:53,SinghAs681,RT @PoojaKh14004472: @AsaramBapuJi Sant Asaram Bapu Ji has told Ashram to distribute relief materials among Gujarat flood victims without d…,,,Abu Dhabi U.A.E ,RT| AsaramBapuJi Sant Asaram Bapu Ji| Ashram| Gujarat,"[43.69318,-79.692312][41.293229,-74.1647862][22.258652,71.1923805]"
2017-08-09 18:55:12,shanmugapillai3,"RT @BGurude: It took the Gujarat CM 5 days to visit flood prone areas, surely it's time.. #BJPQuitGujarat",,,,RT| Gujarat,"[22.258652,71.1923805]"
2017-08-09 18:55:02,hindheadlines,"Back road to hope: Migrants flood Canada at remote outpost
 https://t.co/SgVvQlVJKF",,,"New Delhi, India",Canada,"[56.130366,-106.346771]"
2017-08-09 18:52:54,Arunprabhu21,"RT @SaaraaMohanty: #BJPQuitGujarat If ur in power, help and support people suffering in flood. Otherwise, we will make u suffer.",,,,RT,
2017-08-09 18:52:50,shanmugapillai3,RT @GonguRaj: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,,RT| Flood Situation,[]
2017-08-09 18:51:19,PushpaS1,RT @socialraj84: @INDpheobebuffay @prakashsalvi55 @sanjayuvacha How shallow is your thoughts. You think mlas  were not helping flood affect…,,,,RT| INDpheobebuffay,[]
2017-08-09 18:50:52,abhishe46530554,RT @PoojaKh14004472: @AsaramBapuJi Sant Asaram Bapu Ji has told Ashram to distribute relief materials among Gujarat flood victims without d…,,,Amritsar ,RT| AsaramBapuJi Sant Asaram Bapu Ji| Ashram| Gujarat,"[43.69318,-79.692312][41.293229,-74.1647862][22.258652,71.1923805]"
2017-08-09 18:49:22,shanmugapillai3,RT @vickramswami: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:47:39,shanmugapillai3,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:46:22,jagira8,"RT @SaaraaMohanty: #BJPQuitGujarat If ur in power, help and support people suffering in flood. Otherwise, we will make u suffer.",,,,RT,
2017-08-09 18:45:58,disasteraware,"New Alert: Flood - Homalin/Hkamti, Myanmar, Severity: WATCH https://t.co/35i14s7qo8","{u'type': u'Point', u'coordinates': [25.33473, 96.89545]}","[[[92.1892776, 9.6061673], [101.1767807, 9.6061673], [101.1767807, 28.5432491], [92.1892776, 28.5432491]]]","Maui, Hawaii",New Alert| Flood| Myanmar| Severity| WATCH,"[38.1883894,23.8499168][37.2923509,-78.73278][21.916221, 95.955974][40.59119, -112.4746246][37.8697868, -122.300843]"
2017-08-09 18:43:44,bhavinbhandari8,Today @Neeta_Ambani visit Banaskantha(GUJARAT) flood area and adopt 4 village. really appreciate work by @Neeta_Ambani . 🙏🙏🙏,,,"Bardoli, India",#,
2017-08-09 18:43:05,shanmugam_18,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,India,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:42:01,SaaraaMohanty,"#BJPQuitGujarat If ur in power, help and support people suffering in flood. Otherwise, we will make u suffer.",,,"Puri,odisha",,[]
2017-08-09 18:40:14,Niraj_CS,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,,RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:39:37,andy1676,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,,RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:38:52,bharathimagdum,"RT @rishibagree: Burnol Moments for Congress

People from Flood affected area in Guj chanted Modi Modi in front of Rahul &amp; said they are sa…",,,"Bengaluru, India",RT| Burnol Moments| Congress People| Flood| Guj| Modi Modi| Rahul,"[][][37.2923509,-78.73278][22.2865721, 70.80155189999999][24.2044078, 78.3677933][8.5665135,76.9210312]"
2017-08-09 18:38:32,PraKuTi,"RT @ril_foundation: Visiting #flood hit #Gujarat, #RF chairperson Smt. #Nita #Ambani spent time with affected #communities, comforting them…",,,Rajasthan,RT| Ambani,"[29.6931968,-95.5222259]"
2017-08-09 18:37:32,abdulkazad,RT @imabdulgani: Lessons From The Riverbanks Of Flood Hit Assam https://t.co/ZtDotjbo5j,,,Guwahati,RT| Flood Hit Assam,[]
2017-08-09 18:36:37,abdulkazad,"RT @nurul_laskar: Good work Jhai Foundation, good reporting Abdul Gani 

Lessons From The Riverbanks Of Flood Hit Assam https://t.co/JeEOdm…",,,Guwahati,RT| Jhai Foundation| Abdul Gani Lessons| Flood Hit Assam,"[26.124917,91.786714][][]"
2017-08-09 18:36:06,mhshethwala,"RT @BadruddinAjmal: Flood Relief(food packet) distribution by Ajmal Foundation among 200 flood victims at Newghat, Bhangarpar, Dhubri. http…",,,"ahmedabad, india",#,
2017-08-09 18:36:00,abdulkazad,RT @TheCitizen_in: The annual flood has ravaged everything yet again – killing at least 84 people and affecting more than 1.7... https://t.…,,,Guwahati,#,
2017-08-09 18:35:57,abdulkazad,RT @TheCitizen_in: Lessons From The Riverbanks Of Flood Hit Assam https://t.co/CiQMDVWeGW #Assam #AssamFloods #India #Monsoons #Floods,,,Guwahati,RT| Flood Hit Assam,[]
2017-08-09 18:32:34,shanmugam_18,RT @BGurude: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,India,RT| Flood Situation,[]
2017-08-09 18:32:17,shanmugam_18,"RT @BGurude: It took the Gujarat CM 5 days to visit flood prone areas, surely it's time.. #BJPQuitGujarat",,,India,RT| Gujarat,"[22.258652,71.1923805]"
2017-08-09 18:31:41,bharti_dhiman,RT @usha_omji: @amarjeet2410 @lilmum55 @SumitAhuja17 @trueaum @otvnews @premgovindani @MeenaGarg13 @BhavanUtreja @Vishvguru_vgo @SanganiUda…,,,भारत,RT,
2017-08-09 18:31:29,bharti_dhiman,RT @mumrej: @trueaum @otvnews @premgovindani @MeenaGarg13 @BhavanUtreja @usha_omji @Vishvguru_vgo @SanganiUday @Nalini_om @patel2701 @bhart…,,,भारत,RT,
2017-08-09 18:30:04,Ramsahaypal1,@AsaramBapuJi Seeing FloodReliefSevaByBapuji my heart is brimming with happiness &amp; satisfaction exclaimed a flood v… https://t.co/KQIEHnIU4j,,,"Delhi, India",AsaramBapuJi Seeing,[]
2017-08-09 18:28:03,PoonamB40929685,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:24:38,AsfarkhanBk,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,"JAUNPUR, UP, INDIA ",RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:22:28,Bharat61629488,"RT @jha_vasudha: #RF Chairperson Smt. Nita Ambani spent time with flood-affected families in #Gujarat, learning about their needs &amp; assurin…",,,,RT| Nita Ambani,"[19.1694988,72.9584612]"
2017-08-09 18:21:46,Iamsamim__,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,Dubai ,RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:19:39,SujitBisoyiTOI,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,Bhubaneswar,RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:17:40,MuzzammilAap,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,,RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:17:38,GreaterMumbai,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,,RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:16:42,OwaisGandhi,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,Delhi ,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:15:49,Bis_Sandeep,Odisha government pegs flood damage at Rs 218 crore https://t.co/y7zZprTnvt via TOICitiesNews https://t.co/5p4daGsjfD,,,"Kolkata, India",Odisha| TOICitiesNews,"[20.9516658,85.0985236][37.184829,-76.573053]"
2017-08-09 18:14:17,novice2301,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,"Tempe, AZ",RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:13:11,amit_august,Protestors Flood Azad Maidan as Maratha Morcha Reaches Mumbai https://t.co/Lol3T83Pi9,,,delhi,Flood Azad Maidan| Maratha Morcha Reaches Mumbai,[][]
2017-08-09 18:12:36,aarchiprabha,RT @sardesairajdeep: Gujarat game of thrones over for now. Can we expect every MLA from the state to help flood affected? You are peoples'…,,,"New Delhi, India",RT,
2017-08-09 18:12:24,bipinvegada1,RT @GujaratHeadline: #Banaskantha: District Panchayat committee orders teachers to serve 1 extra hour in schools of flood victim areas #Guj…,,,"Una, India",RT,
2017-08-09 18:11:46,chinmay_231082,@PranjalC23 @INCIndia @INCGujarat @tehseenp @Shehzad_Ind @OfficeOfRG @ashokgehlot51 @rssurjewala_INC That to leavin… https://t.co/xHrt5jRszx,,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Mumbai,PranjalC23,"[23.020036,72.5312802]"
2017-08-09 18:11:36,Ramsahaypal1,@AsaramBapuJi Seeing #FloodReliefSevaByBapuji my heart is brimming with happiness &amp; satisfaction exclaimed a flood… https://t.co/t6nJiKUa84,,,"Delhi, India",AsaramBapuJi Seeing,[]
2017-08-09 18:10:04,valimohammed2,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,"Barmer, Rajasthan.india",RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:10:03,mumrej,RT @Siddhar43140747: @maheshwayde @anuraagmuskaan Seeing #FloodReliefSevaByBapuji my heart is brimming with happiness &amp; satisfaction exclai…,,,India,RT,
2017-08-09 18:09:34,mahalakshmi3117,Odisha government pegs flood damage at Rs 218 crore https://t.co/jXQ2oNzPKp via TOICitiesNews https://t.co/imhwCbmvNc,,,Rajasthan,Odisha| TOICitiesNews,"[20.9516658,85.0985236][37.184829,-76.573053]"
2017-08-09 18:09:14,Sayanta92768158,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,"Howrah, Haora",RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:09:05,AshishS25818961,"RT @Nands90940180: @LokKalyanSetu If Paid Media is so pious &amp; humble, why not helping flood affected people! #FloodReliefSevaByBapuji https…",,,"Mumbai, India",RT| Paid Media| FloodReliefSevaByBapuji,"[28.6924685,-81.3850167][]"
2017-08-09 18:09:02,SunilSh06038809,"RT @rawat_narayan: Nisha Sharma, DM Office expressed gratitude over arrangement of about 2500 food packets for Gujarat flood victims ! #Flo…",,,,#,
2017-08-09 18:08:45,valimohammed2,RT @vickramswami: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,"Barmer, Rajasthan.india",RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:08:36,shanmugam_18,RT @vickramswami: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,India,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 18:08:22,nidhi_singhi,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,"Ludhiana, Punjab",RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:08:03,laxmigaur909,RT @APSingh1947: @nitish25981886 @k_satyarthi Sadhaks under direction of Puja Bapuji r providing needy things to Flood victims all over Ind…,,,India ,RT| Sadhaks| Puja Bapuji| Flood,"[22.7117325,88.3354478][22.4753014,88.4227239][37.2923509,-78.73278]"
2017-08-09 18:08:02,AshishS25818961,@Amdmum Food packets are being distributed to flood stricken people! #FloodReliefSevaByBapuji https://t.co/WW02EExfCC,,,"Mumbai, India",Amdmum Food| FloodReliefSevaByBapuji,"[40.09083,-88.1907264][]"
2017-08-09 18:06:07,pakamdar,"RT @ril_foundation: Visiting #flood hit #Gujarat, #RF chairperson Smt. #Nita #Ambani spent time with affected #communities, comforting them…",,,,RT| Ambani,"[29.6931968,-95.5222259]"
2017-08-09 18:05:46,GujaratHeadline,#Banaskantha: District Panchayat committee orders teachers to serve 1 extra hour in schools of flood victim areas #Gujarat,,,AHMEDABAD,,[]
2017-08-09 18:05:20,riswanris2009,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,"Tamil Nadu, India",RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:03:21,singhvi_suresh,Flood effected people in villages in Gujarat. Distribution of kits containing grains and tarpaulins by Mukul trust… https://t.co/VKy8RvfzNH,,"[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]","Patel Nagar, New Delhi",Flood| Gujarat| Mukul,"[37.2923509,-78.73278][22.258652,71.1923805][11.3739886, -86.0131066]"
2017-08-09 18:02:25,hashjaipur,Government distributes chlorine tablets in flood-hit areas - Times of India https://t.co/zKywtTxlOU #Jaipur,,,"Jaipur, Rajasthan India",India,"[20.593684,78.96288]"
2017-08-09 18:02:16,CharityNewsUK,"RT @IWCWT_NGO: Emergency Appeal - Help Gujarat Flood Relief Efforts - Please #donate to help. #charity #CSR #fundraising #Campaign 
https:/…",,,UK,RT| Appeal| Help Gujarat Flood Relief Efforts,"[38.3676239,-76.4482849][]"
2017-08-09 18:02:07,RomaBhattachar2,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,"Gomti Nagar, Lucknow",RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:01:46,surinder_insan,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,"Lehragaga, Punjab",RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:01:27,itsmebgr,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,Bangalore,RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:01:23,Seema1507,"RT @APSingh1947: @ChaudhryShankar Sadhaks of Pujya Asaram Bapuji r distributing Food Packets, Clothes &amp; Medicines to Flood Victims.
#FloodR…",,,,#,
2017-08-09 18:01:05,News365247live,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,Everywhere,RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:00:38,kus_lob,RT @timesofindia: Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,"Howrah,West Bengal  India",RT| TOICitiesNews,"[37.184829,-76.573053]"
2017-08-09 18:00:02,timesofindia,Odisha government pegs flood damage at Rs 218 crore https://t.co/OauiYZ4xrI via @TOICitiesNews https://t.co/Qrb7vv21J1,,,New Delhi,Odisha| TOICitiesNews,"[20.9516658,85.0985236][37.184829,-76.573053]"
2017-08-09 17:57:55,hirenwadhiya,"@WithPGV It took @OfficeOfRG more than 9 days to visit flood prone areas, apparently it's time to vote for #BJP",,,rajkot,,[]
2017-08-09 17:54:40,sujitchandran,RT @vikree143: @RituRathaur @narendramodi @AmitShah @ECI_India @INCIndia It's congress pigs who flown Bangalore to enjoy at time when Guj.…,,,,RT| RituRathaur| AmitShah| Bangalore,"[][42.1877235,-88.1840088][12.9715987, 77.5945627]"
2017-08-09 17:53:50,IWCWT_NGO,"Emergency Appeal - Help Gujarat Flood Relief Efforts - Please #donate to help. #charity #CSR #fundraising #Campaign 
https://t.co/TYYCHAlIKv",,,India,Emergency Appeal| Help Gujarat Flood Relief Efforts,"[32.7780031,-96.8143196][]"
2017-08-09 17:52:38,Kananivishal3,RT @sardesairajdeep: Gujarat game of thrones over for now. Can we expect every MLA from the state to help flood affected? You are peoples'…,,,,RT,
2017-08-09 17:52:19,arulright,RT @GonguRaj: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,"tamilnadu, india",RT| Flood Situation,[]
2017-08-09 17:51:32,VHarvani,Sant Asaram Bapu Ji has told Ashram to distribute relief materials among Gujarat flood victims without delay #FloodReliefSevaByBapuji,,,India,Sant Asaram Bapu Ji| Ashram| Gujarat,"[28.35394,77.779065][41.293229,-74.1647862][22.258652,71.1923805]"
2017-08-09 17:49:50,arulright,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,"tamilnadu, india",RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 17:49:21,ashleychowdhary,It is such an innovative and effective way of diverting flood water. https://t.co/pMNmwwJApg,,,"Subhash Nagar, New Delhi",,[]
2017-08-09 17:48:23,Rohit11879325,RT @shujagandhi: From Banaskantha to Bharuch Flood Situation worsen with No Government Machinery working #BJPQuitGujarat,,,,RT| Banaskantha| Flood Situation,"[24.3454739,71.7622481][]"
2017-08-09 17:47:16,GK_INDIA33,Actually it'll cost in nxt Gujarat Vidhan Sabha polls whn Voters ll throw out these 44 who were on safari while peo… https://t.co/B9m0ChMe2f,,,India,,[]
2017-08-09 17:47:11,SantoshSaroy,RT @INCIndia: The flood-affected residents of Banaskantha share their grievances with Congress VP Rahul Gandhi. #PeoplesRahul https://t.co/…,,,,RT| Banaskantha| Congress VP Rahul Gandhi,"[24.3454739,71.7622481][18.5200474, 73.8514859]"
2017-08-09 17:47:07,SantoshSaroy,RT @INCIndia: Congress VP Rahul Gandhi visits the flood-affected residents of Malotara Village in Banaskantha District of Gujarat #PeoplesR…,,,,RT| Malotara Village| Banaskantha District| Gujarat,"[][24.3454739, 71.7622481][22.258652,71.1923805]"
2017-08-09 17:44:21,pankajtiwari051,@NewsX @BJP4India @INCIndia because thy didn't go to party wth @INCIndia while gujarat ws suffering frm flood.,,,"Kolkata, India",NewsX,"[28.5784534,77.3195167]"
2017-08-09 17:42:39,sharmaSushrut1,RT @IndSuperLeague: Mrs. Nita Ambani lent a helping hand and interacted with the flood-affected families in Gujarat. https://t.co/1a2eG9VGlK,,,"Maharashtra, India",RT| Gujarat,"[22.258652,71.1923805]"
2017-08-09 17:42:36,sharmaSushrut1,"RT @ril_foundation: Visiting #flood hit #Gujarat, #RF chairperson Smt. #Nita #Ambani spent time with affected #communities, comforting them…",,,"Maharashtra, India",RT| Ambani,"[29.6931968,-95.5222259]"
