lat,lon
17.4289427,78.4874925
25.0960742,85.3131194
42.0492205,-97.3957793
25.5832852,85.0975657
41.648113,-70.542579
42.3183719,-85.1865842
42.0492205,-97.3957793
39.608424,-105.036586
20.593684,78.96288
17.4856409,78.4145603
26.1108,87.3016
25.8839366,87.1167326
37.2923509,-78.73278
35.86166,104.195397
43.9885012,-84.2278796
41.8650312,-87.7946263
25.2898983,83.00141
47.6503977,-122.3423505
25.2898983,83.00141
25.2898983,83.00141
23.7956531,86.4303859
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
42.3486982,-71.0782134
38.88408,-77.0085675
38.88408,-77.0085675
42.0492205,-97.3957793
22.258652,71.1923805
25.0960742,85.3131194
26.8467088,80.9461592
24.5855899,73.977126
26.2006043,92.9375739
22.258652,71.1923805
25.2372834,88.7830612
42.0492205,-97.3957793
42.0492205,-97.3957793
21.1702401,72.8310607
42.5799226,-71.7753126
37.2923509,-78.73278
35.86166,104.195397
17.4267683,78.4456037
19.1334302,72.9132679
23.7956531,86.4303859
35.7176925,-79.798451
54.00681,-6.3893
42.0492205,-97.3957793
22.258652,71.1923805
25.0960742,85.3131194
26.8467088,80.9461592
22.7682369,88.3677568
39.4091651,-85.0094584
42.0492205,-97.3957793
35.6519187,-91.7246856
42.0492205,-97.3957793
24.5855899,73.977126
26.2006043,92.9375739
22.258652,71.1923805
25.2898983,83.00141
25.2898983,83.00141
40.507689,-111.8992325
25.2898983,83.00141
25.2898983,83.00141
45.3799612,-110.6819336
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
23.7956531,86.4303859
25.2898983,83.00141
28.394857,84.124008
26.8467088,80.9461592
30.906587,75.840648
25.2898983,83.00141
25.354826,51.183884
28.394857,84.124008
39.4091651,-85.0094584
25.2898983,83.00141
25.2898983,83.00141
40.507689,-111.8992325
25.2898983,83.00141
25.2898983,83.00141
45.3799612,-110.6819336
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
47.6503977,-122.3423505
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
25.2898983,83.00141
23.7956531,86.4303859
25.2898983,83.00141
26.1108,87.3016
25.8839366,87.1167326
20.593684,78.96288
42.0492205,-97.3957793
40.7505045,-73.9934387
25.1785773,88.2461183
25.9810393,88.050979
25.3715308,88.556531
8.5809013,13.914399
22.9867569,87.8549755
40.7505045,-73.9934387
24.5855899,73.977126
26.2006043,92.9375739
22.258652,71.1923805
42.0492205,-97.3957793
42.0492205,-97.3957793
40.7505045,-73.9934387
42.0492205,-97.3957793
40.7505045,-73.9934387
20.593684,78.96288
23.797427,90.353544
39.9431668,116.4244171
