lat,lon
26.8789602,93.6057847
52.3555177,-1.1743197
38.7955358,-90.6242945
28.5983159,83.9310623
47.6222573,-122.3368892
5.4638158,10.8000051
22.258652,71.1923805
23.5879607,72.3693252
21.193564,72.798789
23.5879607,72.3693252
21.193564,72.798789
37.2923509,-78.73278
26.1326798,91.8069753
27.608731,94.7691586
27.9490794,80.7824012
37.2923509,-78.73278
41.8829298,-87.6300308
23.5879607,72.3693252
21.193564,72.798789
46.8852,-56.3159
28.0663381,-82.42522
28.2179994,94.7277528
26.2006043,92.9375739
24.6637173,93.9062688
23.164543,92.9375739
26.1584354,94.5624426
26.2006043,92.9375739
28.0663381,-82.42522
26.1823,91.7411
32.8374242,-96.7772491
26.2006043,92.9375739
28.2179994,94.7277528
24.6637173,93.9062688
46.8852,-56.3159
7.369722,12.354722
26.2006043,92.9375739
41.9216582,-87.6524064
14.0666954,100.6472345
26.2159066,-98.3252932
13.7515912,100.4926579
24.3454739,71.7622481
23.8493246,72.1266255
42.013077,-80.346352
23.5879607,72.3693252
21.193564,72.798789
46.8852,-56.3159
28.0663381,-82.42522
28.2179994,94.7277528
26.2006043,92.9375739
24.6637173,93.9062688
23.164543,92.9375739
26.1584354,94.5624426
24.5098523,72.0290735
29.1329404,75.5174793
24.3454739,71.7622481
25.449928,81.8600809
11.2343498,77.7786879
27.4158168,77.6707924
11.2343498,77.7786879
34.162526,-112.8507374
26.3160819,91.5983959
26.2006043,92.9375739
34.162526,-112.8507374
26.3160819,91.5983959
26.2006043,92.9375739
40.722824,-73.993923
37.2923509,-78.73278
25.9097562,93.7191886
40.722824,-73.993923
24.3454739,71.7622481
23.8493246,72.1266255
40.722824,-73.993923
40.722824,-73.993923
37.2923509,-78.73278
22.2865721,70.8015519
24.2044078,78.3677933
8.5665135,76.9210312
40.722824,-73.993923
40.722824,-73.993923
22.9867569,87.8549755
28.2179994,94.7277528
23.5879607,72.3693252
21.193564,72.798789
40.6654194,-73.9892429
47.1575034,-122.298516
34.162526,-112.8507374
16.29708,80.4677918
8.5665135,76.9210312
37.2923509,-78.73278
24.3454739,71.7622481
23.8493246,72.1266255
30.6857535,76.8428172
35.86166,104.195397
21.916221,95.955974
45.8080597,9.0851765
23.5879607,72.3693252
21.193564,72.798789
25.7217821,75.69839
40.9408148,-73.1054811
11.2343498,77.7786879
37.2923509,-78.73278
26.1326798,91.8069753
27.608731,94.7691586
27.9490794,80.7824012
26.577531,93.171122
25.449928,81.8600809
24.3454739,71.7622481
23.8493246,72.1266255
42.3401281,-122.8942813
40.7924171,-74.1966221
37.2923509,-78.73278
32.0790565,73.7080653
24.3454739,71.7622481
