created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-15 23:58:53,mithu796311,"RT @airnewsalerts: Flood situation remains grim in #Bihar, death toll rises to 91.

#BiharFloods https://t.co/GAiV4IXCA8",,,मरणोपरांत  ॐ,RT,
2017-08-15 23:57:51,PremKum15670717,"RT @PMOIndia: During his visit, PM will meet CMs &amp; top officials of Arunachal Pradesh, Assam, Manipur, Mizoram and Nagaland to review the f…",,,Panjim Goa,RT| PM| CMs| Arunachal Pradesh| Assam| Manipur| Mizoram| Nagaland,"[46.8852,-56.3159][28.0663381,-82.42522][28.2179994,94.7277528][26.2006043,92.9375739][24.6637173,93.9062688][23.164543,92.9375739][26.1584354,94.5624426]"
2017-08-15 23:57:43,vikashroy,"RT @airnewsalerts: Flood situation remains grim in #Bihar, death toll rises to 91.

#BiharFloods https://t.co/GAiV4IXCA8",,,,RT,
2017-08-15 23:56:05,airnewsalerts,"Flood situation remains grim in #Bihar, death toll rises to 91.

#BiharFloods https://t.co/GAiV4IXCA8",,,"New Delhi, India",Flood,"[37.2923509,-78.73278]"
2017-08-15 23:49:16,nlstrip,"RT @sssingh21: To make your contribution towards flood response in #Assam, please visit this page: https://t.co/jTYdkBnywm 

#AssamFloods #…",,,,RT,
2017-08-15 23:47:24,hetavpatidar16,RT @AmitThakerBJP: Security forces celebrated  #IndependenceDayIndia in flood affected Bagha of #WestChamparan district of #Bihar. https://…,,,LIVE IN AHMEDABAD ,#,
2017-08-15 23:47:23,DabanggAjaz,RT @AjazkhanActor: Assam hit by flood as you can see in picture lacking basic necessity of life .Despite facing obstacles today came out to…,,,"Alhamdolillah i,m So Lucky...!",RT,
2017-08-15 23:39:01,GopalDash18,"RT @iamsrktushar: @narendramodi @netanyahu independencedaypic I have ever seen.Inspite of the school being submerged in flood in Assam , 
t…",,,"राजस्थान, भारत",RT| Assam,"[26.2006043,92.9375739]"
2017-08-15 23:35:37,nksexpress,"RT @tulika_devi: Celebration ...flood and never-ending spirit.
#IndependenceDayIndia https://t.co/0MaYCqdijw",,,Bhopal,RT| IndependenceDayIndia,"[8.2439325, 77.303315]"
2017-08-15 23:34:10,newsjsin,Viral Picture: Flood could not deter their spirit teachers-students hoist flag in waist-deep water - ABP… https://t.co/6HIwtLJH15     #news,,,भारत,,[]
2017-08-15 23:31:08,_XploreBD,"#XploreBD
The Hindu

“Many thousands had to take shelter in Bangladesh and we are immensely thankful to the... https://t.co/WgYK0fPOQa",,,Bangladesh,Hindu| Bangladesh,"[58.620982,22.8145579][23.684994,90.356331]"
2017-08-15 23:29:13,RakeshgargAbc,RT @narendramodi177: All possible support is being provided to Assam for overcoming the flood situation prevailing in parts of the state: P…,,,,RT| Assam,"[26.2006043,92.9375739]"
2017-08-15 23:26:30,yuungronn,RT @Golstream: Viral Picture: Flood could not deter their spirit ; teachers-students hoist flag in waist-deep water - ABP LIVE https://t.co…,,,,RT| ABP,"[32.9359628,-96.9060724]"
2017-08-15 23:23:45,NewsStoryIndia,Viral Picture: Flood could not deter their spirit ; teachers-students hoist flag in waist-deep water - ABP LIVE… https://t.co/CWfaHa6REO,,,India,ABP,"[32.9359628,-96.9060724]"
2017-08-15 23:21:24,NewsAssam,Flood situation turns critical - Assam Tribune https://t.co/KwcBYxRsLq #Guwahati #Assam #AssamTribune,,,"Guwahati, Assam",Flood| Assam Tribune,"[37.2923509,-78.73278][27.4684518,94.9019129]"
2017-08-15 23:13:21,satymeva_jayate,RT @AskAnshul: Its good that our Media reporting about floods in Nepal but why they're ignoring Northeast India? Worst flood in 29 yrs hit…,,,INDIA,RT| Northeast India,"[25.5736012, 93.24725649999999]"
2017-08-15 23:11:33,Ahamed74,RT @AjazkhanActor: Assam hit by flood as you can see in picture lacking basic necessity of life .Despite facing obstacles today came out to…,,,"Fujairah, United Arab Emirates",RT,
2017-08-15 23:07:18,airnews_kohima,RT @airnewsalerts: Security forces participating in #IndependenceDayIndia celebrations in flood affected Bagha of #WestChamparan dist of #B…,,,"Kohima, India",RT| Bagha| WestChamparan,"[24.1974854, 88.83710339999999][27.1543104,84.3542049]"
2017-08-15 23:07:07,airnews_kohima,RT @airnews_ghy: #AssamFloods -State Congress leaders including party Chief Ripun Bora visited flood hit Morigaon district and distributed…,,,"Kohima, India",RT| AssamFloods,"[26.1326798,91.8069753]"
2017-08-15 23:06:16,RoflModi56,"RT @Sujan_Speak: Thanks to d comrades for rescue &amp; relief to flood victims. Social, humanist work. Service to people. D Communist tradition…",,,Akhand Bharat ,RT| Social| Service,"[40.4567457, -79.91617959999999][43.6752173, -72.2736826]"
2017-08-15 23:02:22,Golstream,Viral Picture: Flood could not deter their spirit ; teachers-students hoist flag in waist-deep water - ABP LIVE https://t.co/9V4q7sW5mQ #I…,,,India,ABP,"[32.9359628,-96.9060724]"
2017-08-15 22:57:41,itzsamya,RT @ruslat: CPI(M) MP @salimdotcomrade  spent this #IndependenceDayIndia reaching out to flood-affected areas &amp; distraught people of North…,,,Australia,RT,
2017-08-15 22:50:26,itkharsan,RT @ChaudhryShankar: Went to Radhanpur &amp; met people of Najupura village. Heard their flood related issues and assured them of action. https…,,,"Gangol, Deodar, Gujarat, India",#,
2017-08-15 22:47:14,NewsAssam,Tricolour and some relief for flood-hit in an Assam village - The Indian Express https://t.co/IxQeuQPFnj #Assam,,,"Guwahati, Assam",Tricolour| Indian Express,"[44.2283415, -76.4946724][28.5875094,77.3317488]"
2017-08-15 22:46:16,Deymunki_9,"RT @htTweets: In Assam, teachers brave flood waters, take boats to celebrate Independence day
reports @rahconteur
https://t.co/ATznwxCPXz h…",,,India ,RT| Assam,"[26.2006043,92.9375739]"
2017-08-15 22:44:51,eventoursindia,Seeking support for Assam flood affected people https://t.co/qtWfYWO3LX via @milaapdotorg,,"[[[90.939097, 25.722728], [92.180418, 25.722728], [92.180418, 26.796614], [90.939097, 26.796614]]]","Guwahati, India",Assam,"[26.2006043,92.9375739]"
2017-08-15 22:44:37,bjptnitkgrvivek,"RT @htTweets: Nepal flood: 120 killed, 29 districts badly hit
https://t.co/Tj66iyRIpG https://t.co/oSb9gSJ6SZ",,,"Bangalore,India",RT,
2017-08-15 22:44:20,nepalnewsnow,China announces $1 million aid for flood-hit Nepal https://t.co/Md6G0LT72Q,,,"Kathmandu, Nepal",China,"[35.86166,104.195397]"
2017-08-15 22:44:19,nepalnewsnow,Number Of Dead In Nepal Flood Now 120; Six Million Affected https://t.co/Ux4lPD5LEy,,,"Kathmandu, Nepal",Nepal Flood,[]
2017-08-15 22:42:23,DRGuptaRajendra,The real celebration of independence day...! A school in flood hit asam. Two children needs special attention. https://t.co/fO69r4K7SH,,"[[[76.244831, 20.331313], [76.270187, 20.331313], [76.270187, 20.358884], [76.244831, 20.358884]]]","Chikhli, India",,[]
2017-08-15 22:41:14,bjptnitkgrvivek,RT @ndtv: Government will take every possible steps to help flood victims: Bihar Chief Minister @NitishKumar https://t.co/CytcAsx7tt https:…,,,"Bangalore,India",RT,
2017-08-15 22:38:24,parekh_time,RT @IndianExpress: Living With The Deluge https://t.co/XpJLt1bb1Z,,,,RT| Deluge,"[49.297056, 2.109719]"
2017-08-15 22:37:53,itzsamya,"RT @SUNDARmyth: #Brand West Bengal*
While CPIM Leaders rush to North Bengal for relief works in the flood-affected areas,Mamata is spending…",,,Australia,RT| Brand West| CPIM Leaders| North Bengal| Mamata,"[37.9781,-122.546186][9.9104456, 76.3180253][26.7183359,88.4325773][27.4349302, -82.5237545]"
2017-08-15 22:29:42,chandanabhishe6,RT @yadavtejashwi: Also humbly request @rajnathsingh Ji &amp; @arunjaitley Ji to extend all possible help on war footing to people in flood rav…,,,,RT,
2017-08-15 22:28:27,ParvezRaton,"Flood in Bangladesh.
Hate India...
Hate Bd PM.. — feeling upset",,,"DHAKA,BANGLADESH",#,
2017-08-15 22:26:19,NewsStoryIndia,Tricolour and some relief for flood-hit in an Assam village https://t.co/CRhJP9BX0k,,,India,Tricolour,"[44.2283415, -76.4946724]"
2017-08-15 22:24:37,Fayejmiah,"Dear Friends,
Please help this flood-affected people as your ability. 
It's national disaster. 
No party, we are... https://t.co/JfnaRoST6l",,,Bangladesh,Dear Friends| Please,"[34.5018713, -97.95784169999999][40.6654194,-73.9892429]"
2017-08-15 22:18:07,PrafullBillore1,RT @airnewsalerts: Security forces participating in #IndependenceDayIndia celebrations in flood affected Bagha of #WestChamparan dist of #B…,,,"Ahmadabad City, India",RT| Bagha| WestChamparan,"[24.1974854, 88.83710339999999][27.1543104,84.3542049]"
2017-08-15 22:15:53,iexpresslive,"RT IndianExpress ""Tricolour and some relief for flood-hit in an Assam village

https://t.co/kUEslg7jT0""",,,New Delhi,RT,
2017-08-15 22:14:22,PrafullBillore1,"RT @abpnewstv: Viral Picture: Flood couldn't deter spirit, teachers-students hoist flag in waist-deep water. #IndependenceDayIndia 
https:/…",,,"Ahmadabad City, India",RT| IndependenceDayIndia,"[8.2439325, 77.303315]"
2017-08-15 22:12:58,joykhandhaka1,"RT @IndianExpress: Tricolour and some relief for flood-hit in an Assam village

https://t.co/gs2klEHV1Z",,,"Dhaka, Bangladesh",RT,
