lat,lon
35.86166,104.195397
29.7604267,-95.3698028
29.8055453,-95.4524662
29.7604267,-95.3698028
29.7604267,-95.3698028
35.86166,104.195397
29.7604267,-95.3698028
25.5832852,85.0975657
26.8467088,80.9461592
31.5330081,74.3217758
22.258652,71.1923805
25.0960742,85.3131194
29.7604267,-95.3698028
46.8852,-56.3159
31.5330081,74.3217758
22.258652,71.1923805
25.0960742,85.3131194
31.9685988,-99.9018131
7.369722,12.354722
25.0960742,85.3131194
29.7604267,-95.3698028
29.7604267,-95.3698028
39.225013,-90.9220472
29.7604267,-95.3698028
29.7604267,-95.3698028
31.5330081,74.3217758
22.258652,71.1923805
29.7604267,-95.3698028
32.7766642,-96.7969879
29.7604267,-95.3698028
29.7604267,-95.3698028
41.8876736,-87.6236084
37.09024,-95.712891
41.8876736,-87.6236084
37.09024,-95.712891
35.86166,104.195397
36.1295381,-115.1725684
37.8697868,-122.300843
29.7751825,-95.3102505
32.7755851,-96.8055295
25.2372834,88.7830612
29.7604267,-95.3698028
24.6637173,93.9062688
37.438984,-77.510794
38.9177918,-77.2781793
29.578693,-98.363913
29.9035387,-90.0772944
31.9685988,-99.9018131
39.225013,-90.9220472
29.7604267,-95.3698028
35.86166,104.195397
37.2923509,-78.73278
29.7604267,-95.3698028
39.225013,-90.9220472
29.7604267,-95.3698028
25.5832852,85.0975657
26.8467088,80.9461592
29.7604267,-95.3698028
40.7540393,-73.9905013
25.7771391,87.4752551
29.7604267,-95.3698028
37.9781,-122.546186
37.2923509,-78.73278
29.7604267,-95.3698028
25.5832852,85.0975657
26.8467088,80.9461592
29.7604267,-95.3698028
25.0960742,85.3131194
39.225013,-90.9220472
29.7604267,-95.3698028
25.7903362,87.5404616
41.3686645,-81.6379033
57.6887656,11.9909088
39.225013,-90.9220472
29.7604267,-95.3698028
39.225013,-90.9220472
31.9685988,-99.9018131
39.225013,-90.9220472
31.9685988,-99.9018131
25.7623724,58.6697842
39.948075,-75.1617544
37.2923509,-78.73278
45.4319599,4.708553
35.86166,104.195397
30.440082,-84.284049
25.0960742,85.3131194
19.0759837,72.8776559
51.225691,-115.787383
38.8975799,-77.0061577
44.9835634,-93.2775489
37.2923509,-78.73278
-8.7054045,115.1900424
55.9543811,-3.1166093
27.8930686,-82.6987899
37.2923509,-78.73278
25.2677276,94.0210189
4.5202506,7.3246534
38.4987553,-90.3119306
29.578693,-98.363913
29.9035387,-90.0772944
31.9685988,-99.9018131
39.225013,-90.9220472
29.7604267,-95.3698028
25.0960742,85.3131194
26.8467088,80.9461592
25.3715308,88.556531
-21.178986,-175.198242
34.9453796,-94.1718542
41.9178185,-87.6587445
25.3715308,88.556531
25.436556,78.5537669
46.8796822,-110.3625658
47.615938,-122.349504
35.083225,-106.654906
41.6429758,-81.4492244
25.0960742,85.3131194
26.8467088,80.9461592
39.225013,-90.9220472
31.9685988,-99.9018131
34.1018786,-118.321222
26.8467088,80.9461592
9.964809,76.288765
25.0960742,85.3131194
29.7604267,-95.3698028
29.7604267,-95.3698028
31.9685988,-99.9018131
29.7604267,-95.3698028
39.225013,-90.9220472
29.7604267,-95.3698028
23.684994,90.356331
39.225013,-90.9220472
29.7604267,-95.3698028
39.225013,-90.9220472
29.7604267,-95.3698028
29.4429971,-98.4939881
39.225013,-90.9220472
29.7604267,-95.3698028
39.225013,-90.9220472
29.7604267,-95.3698028
41.115791,-112.4768287
40.7607793,-111.8910474
39.225013,-90.9220472
29.7604267,-95.3698028
41.115791,-112.4768287
40.7607793,-111.8910474
29.7604267,-95.3698028
33.976817,-118.407293
31.9685988,-99.9018131
29.7604267,-95.3698028
42.010769,-88.079517
43.6463654,-79.4023122
39.225013,-90.9220472
31.9685988,-99.9018131
39.225013,-90.9220472
31.9685988,-99.9018131
39.225013,-90.9220472
31.9685988,-99.9018131
31.9685988,-99.9018131
39.225013,-90.9220472
31.9685988,-99.9018131
31.9685988,-99.9018131
52.0241723,0.2405684
30.4580912,-97.6741862
43.5313321,5.4474327
43.6262737,-79.6800893
39.225013,-90.9220472
31.9685988,-99.9018131
39.225013,-90.9220472
31.9685988,-99.9018131
39.225013,-90.9220472
31.9685988,-99.9018131
39.225013,-90.9220472
31.9685988,-99.9018131
25.5832852,85.0975657
26.8467088,80.9461592
20.593684,78.96288
34.1018786,-118.321222
26.8467088,80.9461592
