created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-23 23:34:38,asmutatkar,"@narendramodi Sir, do something concrete to arrest annual flood trend in India. Now the is BJP Govt in almost all s… https://t.co/2Qnc6nTy1f",,,"MUMBAI, INDIA",India| BJP Govt,"[20.593684,78.96288][17.4856409,78.4145603]"
2017-08-23 23:27:46,kumarvikash011,@NitishKumar Stop making drama for election benefits.. don't divert duffers who r deployed for flood rescue...,,,Patna,NitishKumar Stop,[]
2017-08-23 23:27:20,rajivsi99211630,"RT @anamsultan22: Flood in Araria and nearby district is getting worsen, people telling us no help by administration.
@NitishKumar ji plz l…",,,,RT| Araria| NitishKumar,"[26.1108,87.3016][25.8839366,87.1167326]"
2017-08-23 23:27:18,hashguwahati,Flood may have been caused by heavy rain in China: Assam min - Outlook India https://t.co/tTRSEgmMpW #Guwahati #News,,,"Guwahati, Assam",Flood| China| Outlook India,"[37.2923509,-78.73278][35.86166,104.195397][]"
2017-08-23 23:26:54,srag4568,RT @s_navroop: Assam govt has urged center to seek Hydrological data from China as it is hit by 3rd wave of Flood in Brahmputra River. Wate…,,,,#,
2017-08-23 23:24:53,NewsAssam,"Assam Flood Situation Continues to Be Grim, Ten More Dead - The Wire https://t.co/lrla2c3zmS #Assam",,,"Guwahati, Assam",Assam Flood Situation Continues| Grim| Ten More Dead| Wire,"[][43.9885012,-84.2278796][][41.8650312,-87.7946263]"
2017-08-23 23:20:06,Kalpana1481998,"RT @Meghwal571: #IITISM_initiative
#Support_Flood_Victims@PMOIndia@PrakashJavedkar@ndtv
Help the one in need https://t.co/6SxosyOQhn",,,,RT,
2017-08-23 23:19:57,Kalpana1481998,"RT @iitisminitiativ: Compassion is what makes us human. Help the ones who need you.
@PMOIndia  @PrakashJavdekar
#Support_Flood_Victims
#IIT…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 23:19:54,Kalpana1481998,"RT @iitisminitiativ: Note the Hashtag. Help us in the noble cause. @PMOIndia @PrakashJavdekar 
#Support_Flood_Victims
#IITISM_Initiative ht…",,,,RT| Hashtag| PMOIndia,"[47.65039770000001, -122.3423505][25.2898983,83.00141]"
2017-08-23 23:19:26,Kalpana1481998,"RT @iitisminitiativ: We are the only hope for those who have lost everything.
@PMOIndia @PrakashJavdekar @abpnewstv 
#Support_Flood_Victims…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 23:19:22,Kalpana1481998,"RT @iitisminitiativ: The City of Dhanbad is with us. Are you?
@PMOIndia @PrakashJavdekar 
#Support_Flood_Victims
#IITISM_Initiative https:/…",,,,RT| Dhanbad| PMOIndia,"[23.7956531, 86.43038589999999][25.2898983,83.00141]"
2017-08-23 23:19:18,Kalpana1481998,"RT @iitisminitiativ: Help the vulnerable, stand up for the victims.
@PMOIndia @PrakashJavdekar @abpnewstv @CNN #Support_Flood_Victims
#IITI…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 23:19:03,Kalpana1481998,"RT @iitisminitiativ: No one is useless until they lighten the burden of others.
@abpnewstv  @CNN @PMOIndia #Support_Flood_Victims
#IITISM_I…",,,,RT,
2017-08-23 23:18:42,Kalpana1481998,"RT @iitisminitiativ: Donate as much as you can. Support the noble cause.
@PMOIndia  @PrakashJavdekar  @abpnewstv 
#Support_Flood_Victims
#I…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 23:12:32,NewsTweetsWorld,NBC News: Donors flood Democratic groups with cash but avoid the DNC https://t.co/Benw4C87BQ… https://t.co/Qsq9rT8Il0,,,India,NBC News| Democratic| DNC,"[42.3486982, -71.0782134][38.88408, -77.0085675][38.88408, -77.0085675]"
2017-08-23 23:09:30,noidwa,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,Bali,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 23:01:48,skalamz,288 ppl have died in Gujarat by swine flu 341 ppl have died in Bihar flood n 82 ppl have died in UP flood but media is busy for #TripleTalaq,,,Mumbai,Gujarat| Bihar| UP,"[22.258652,71.1923805][25.0960742,85.3131194][26.8467088,80.9461592]"
2017-08-23 22:59:01,sachinbahad,"RT @divyaspandana: Ok guys, I'll give you 25,000 rupees if you find me a picture of Modi with flood affected victims in Assam, Gujarat or B…",,,"New Jersey, USA",RT| Modi| Assam| Gujarat,"[24.5855899,73.977126][26.2006043,92.9375739][22.258652,71.1923805]"
2017-08-23 22:57:41,sageerishaq1,"RT @WBPolice: Arranging shelter, food for the flood affected people at Balurghat by #DakshinDinajpurPolice https://t.co/rHIChWyTog",,,Nigeria,RT| Balurghat,"[25.2372834,88.7830612]"
2017-08-23 22:57:17,HappaNarinder,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,"Jammu,J&K (India)",RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 22:55:25,Voice_of_Ranjan,"RT @namo_satya: Why don't you plan another leisure tour with your MLA and MP to Bangalore like you did during Gujarat flood?

जूस पिवानु म…",,,India,#,
2017-08-23 22:53:25,gpraveen18,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 22:51:28,glitteranzel,"""Women Nepal Flood Relief Update""
We did it ~ $2000 raised 🙏🏻

I honestly was very insecure about it when I... https://t.co/6DMJluxtmf",,,Kathmandu,Nepal Flood Relief Update,[]
2017-08-23 22:50:36,nawabonwheels,"RT @TheJayDave: @divyaspandana Mitro note: Ramya has to give me 25,000. Here is @narendramodi leading rescue work in Surat flood. Bank acco…",,,Elaka To Kutto Ka Hota Hai ,RT| Surat| Bank,"[21.1702401,72.8310607][42.5799226, -71.77531259999999]"
2017-08-23 22:49:23,NewsAssam,Flood may have been caused by heavy rain in China: Assam minister - Economic Times https://t.co/hXdCGcL71m #Assam,,,"Guwahati, Assam",Flood| China| Economic Times,"[37.2923509,-78.73278][35.86166,104.195397][17.4267683,78.4456037]"
2017-08-23 22:46:35,Jagannath______,"RT @AnkurTanamy: #IITISM_initiative
WE THE STUDENTS  OF IIT (ism) DHANBAD WILL TRY OUR BEST TO SUPPORT FLOOD VICTIMS..
BY EVERY POSSOBLE WA…",,,,RT| STUDENTS OF IIT| DHANBAD| OUR,"[19.1334302, 72.9132679][23.7956531, 86.43038589999999][35.7176925,-79.798451]"
2017-08-23 22:46:03,Jagannath______,"RT @Vishal010300: #support_flood_victims
#IITISM_initiative
@PMOIndia  @PrakashJavdekar @CNN @abpnewstv @aajtak show concern to  affecected…",,,,RT| IITISM_initiative,"[54.00680999999999, -6.3893]"
2017-08-23 22:45:58,Jagannath______,"RT @Meghwal571: #IITISM_initiative
#Support_Flood_Victims@PMOIndia@PrakashJavedkar@ndtv
Help the one in need https://t.co/6SxosyOQhn",,,,RT,
2017-08-23 22:44:42,ThenmozhiD,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,Singapore,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 22:43:37,Jagannath______,"RT @GIRISHKUMARMEE1: Come with us support and show your humanity #IITISM_initiative
#Support_Flood_Victims
@pmo @prakashjavdekar @abpnews @…",,,,RT,
2017-08-23 22:42:36,drmwasim,RT @kamaalrkhan: 288 ppl have died in Gujarat by swine flu 341 ppl have died in Bihar flood n 82 ppl have died in UP flood but media is bus…,,,PostDoctoral Research Fellow,RT| Gujarat| Bihar| UP,"[22.258652,71.1923805][25.0960742,85.3131194][26.8467088,80.9461592]"
2017-08-23 22:33:57,itzsamya,"RT @SUNDARmyth: #Brand West Bengal
*RED SALUTES*
SFI Leader Akashjit Roy leads exemplary Relief Works for the Flood Victims&amp;so,He is victim…",,,Australia,RT| Brand West Bengal| Flood Victims,"[22.7682369,88.3677568][39.4091651,-85.0094584]"
2017-08-23 22:33:16,anordinryindian,RT @VidyaNandMishr8: @OfficeOfRG Right from the onset we pressurised local administration n state minister to provide relief to flood victi…,,,,RT| OfficeOfRG Right,[]
2017-08-23 22:29:50,rahul124816,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,"Mandsaur, India",RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 22:23:37,Ilpatel3,RT @Shraddha9611: @surender1703 @sinharohit14 @AvniMittal2 @Manekagandhibjp #FloodReliefSevaByBapuji Asaram Bapu Ji inspired his disciples…,,,,RT| FloodReliefSevaByBapuji Asaram Bapu Ji,[]
2017-08-23 22:21:54,maneeshtiwariup,"RT @thebetterindia: In Flood-Affected West Bengal, Transgender Community Joins Hands to Provide Relief
https://t.co/93Vc3vMiyQ https://t.co…",,,Varanasi Utter Pradesh Bharat,RT| Transgender Community Joins Hands| Relief,"[][35.6519187,-91.7246856]"
2017-08-23 22:21:34,PuravaPakash,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 22:21:14,Devarish911,"RT @divyaspandana: Ok guys, I'll give you 25,000 rupees if you find me a picture of Modi with flood affected victims in Assam, Gujarat or B…",,,,RT| Modi| Assam| Gujarat,"[24.5855899,73.977126][26.2006043,92.9375739][22.258652,71.1923805]"
2017-08-23 22:16:56,Ilpatel3,RT @utsavullas86: Seeing #FloodReliefSevaByBapuji my heart is brimming with happiness &amp; satisfaction exclaimed a flood victim . https://t.c…,,,,#,
2017-08-23 22:11:07,bond9026,"RT @iitisminitiativ: Your countrymen need your help, its time to stand up now.
#IITISM_Initiative
#Support_Flood_Victims https://t.co/kHTCG…",,,,RT,
2017-08-23 22:11:03,bond9026,"RT @iitisminitiativ: Help those, who can't help themselves. 
#IITISM_Initiative
#Support_Flood_Victims https://t.co/SlbdLgbeLg",,,,RT,
2017-08-23 22:10:57,bond9026,"RT @iitisminitiativ: One is not remembered by what he had but by what he gave. @abpnewstv @CNN @PMOIndia 
#Support_Flood_Victims 
#IITISM_i…",,,,RT,
2017-08-23 22:10:53,bond9026,"RT @iitisminitiativ: Join us, we need your help. @PMOIndia @PrakashJavdekar @abpnewstv @CNN 
#Support_Flood_Victims 
#IITISM_initiative htt…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:10:50,bond9026,"RT @iitisminitiativ: We have started something need your help to take it further.@PMOIndia @PrakashJavdekar 
#Support_Flood_Victims 
#IITIS…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:10:43,bond9026,"RT @iitisminitiativ: We are accepting monetary donations as well as clothes and medicines.
Contact : 8083633272
#Support_Flood_Victims 
#II…",,,,RT| Contact,"[40.507689, -111.8992325]"
2017-08-23 22:10:38,bond9026,"RT @iitisminitiativ: What difference have you made if you have not given away anything back to the society.
@PMOIndia 
#Support_Flood_Victi…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:10:35,bond9026,"RT @iitisminitiativ: Pray for the well-being of the victims.
@PMOIndia @abpnewstv @CNN 
@PrakashJavdekar 
#IITISM_initiative 
#Support_Floo…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:10:25,bond9026,"RT @iitisminitiativ: For some, life is a bad dream right now. Pray for them.
@PMOIndia @abpnewstv @CNN 
#IITISM_initiative 
#Support_Flood_…",,,,RT| Pray| PMOIndia,"[45.3799612,-110.6819336][25.2898983,83.00141]"
2017-08-23 22:10:20,bond9026,"RT @iitisminitiativ: Help the ones who need it the most.
@PMOIndia @PrakashJavdekar @abpnewstv @CNN 
#IITISM_initiative 
#Support_Flood_Vic…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:10:14,bond9026,"RT @iitisminitiativ: Donate clothes, medicines and we'll take it to the people who need them. 
@PMOIndia @abpnewstv 
#IITISM_initiative 
#S…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:10:06,bond9026,"RT @iitisminitiativ: That someone needs your help.
@PMOIndia @PrakashJavdekar @abpnewstv @CNN 
#IITISM_initiative 
#Support_Flood_Victims h…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:09:09,darkpassenger29,"RT @DailySnark: VIDEO: Former Kansas City Chiefs DE Neil Smith saves pregnant women from flood. 👏

https://t.co/rGHiqSIN6I",,,"Newark, NJ",#,
2017-08-23 22:08:22,Jagannath______,"RT @iitisminitiativ: Help us in sending clothes, food, and medical supplies to the victims.
@PMOIndia @PrakashJavdekar 
#IITISM_initiative…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:08:19,Jagannath______,RT @iitisminitiativ: People of Dhanbad donating clothes and medicines for flood victims.@PMOIndia @PrakashJavdekar @abpnewstv @ZeeNews #IIT…,,,,RT| Dhanbad| PMOIndia,"[23.7956531, 86.43038589999999][25.2898983,83.00141]"
2017-08-23 22:08:18,NepNews,'Blame excess water from Nepal not rain for flood in Uttar Pradesh' - Hindustan Times : https://t.co/7K0ECjgKgP,,,Kathmandu,Nepal| Uttar Pradesh| Hindustan Times,"[28.394857,84.124008][26.8467088,80.9461592][30.906587,75.840648]"
2017-08-23 22:08:13,Jagannath______,"RT @iitisminitiativ: People are remembered by what they give not by what they have.
Rise up and provide a helping hand.
#Support_Flood_Vict…",,,,#,
2017-08-23 22:08:06,Jagannath______,"RT @iitisminitiativ: Donate as much as you can. Support the noble cause.
@PMOIndia  @PrakashJavdekar  @abpnewstv 
#Support_Flood_Victims
#I…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:05:32,nepalnewsnow,Qatar sends relief mission to help flood affected in Nepal #nepalnews #nepal https://t.co/KQNBucV5Uk,,,"Kathmandu, Nepal",Qatar| Nepal,"[25.354826, 51.183884][28.394857,84.124008]"
2017-08-23 22:05:10,Jagannath______,"RT @iitisminitiativ: Ajay Veer Singh doing his bit for the Flood Victims.
#IITISM_Initiatives
#Support_Flood_Victims https://t.co/LmmzE0r2fF",,,,RT| Flood Victims,"[39.4091651,-85.0094584]"
2017-08-23 22:05:07,Jagannath______,"RT @iitisminitiativ: Your countrymen need your help, its time to stand up now.
#IITISM_Initiative
#Support_Flood_Victims https://t.co/kHTCG…",,,,RT,
2017-08-23 22:05:04,Jagannath______,"RT @iitisminitiativ: Help those, who can't help themselves. 
#IITISM_Initiative
#Support_Flood_Victims https://t.co/SlbdLgbeLg",,,,RT,
2017-08-23 22:05:00,Jagannath______,"RT @iitisminitiativ: One is not remembered by what he had but by what he gave. @abpnewstv @CNN @PMOIndia 
#Support_Flood_Victims 
#IITISM_i…",,,,RT,
2017-08-23 22:04:57,Jagannath______,"RT @iitisminitiativ: Join us, we need your help. @PMOIndia @PrakashJavdekar @abpnewstv @CNN 
#Support_Flood_Victims 
#IITISM_initiative htt…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:04:54,Jagannath______,"RT @iitisminitiativ: We have started something need your help to take it further.@PMOIndia @PrakashJavdekar 
#Support_Flood_Victims 
#IITIS…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:04:51,Jagannath______,"RT @iitisminitiativ: We are accepting monetary donations as well as clothes and medicines.
Contact : 8083633272
#Support_Flood_Victims 
#II…",,,,RT| Contact,"[40.507689, -111.8992325]"
2017-08-23 22:04:49,Jagannath______,"RT @iitisminitiativ: What difference have you made if you have not given away anything back to the society.
@PMOIndia 
#Support_Flood_Victi…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:04:45,Jagannath______,"RT @iitisminitiativ: Pray for the well-being of the victims.
@PMOIndia @abpnewstv @CNN 
@PrakashJavdekar 
#IITISM_initiative 
#Support_Floo…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:04:42,Jagannath______,"RT @iitisminitiativ: For some, life is a bad dream right now. Pray for them.
@PMOIndia @abpnewstv @CNN 
#IITISM_initiative 
#Support_Flood_…",,,,RT| Pray| PMOIndia,"[45.3799612,-110.6819336][25.2898983,83.00141]"
2017-08-23 22:04:40,Jagannath______,"RT @iitisminitiativ: Help the ones who need it the most.
@PMOIndia @PrakashJavdekar @abpnewstv @CNN 
#IITISM_initiative 
#Support_Flood_Vic…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:04:24,Jagannath______,"RT @iitisminitiativ: Donate clothes, medicines and we'll take it to the people who need them. 
@PMOIndia @abpnewstv 
#IITISM_initiative 
#S…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:04:21,Jagannath______,"RT @iitisminitiativ: That someone needs your help.
@PMOIndia @PrakashJavdekar @abpnewstv @CNN 
#IITISM_initiative 
#Support_Flood_Victims h…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:02:14,Jagannath______,"RT @iitisminitiativ: Compassion is what makes us human. Help the ones who need you.
@PMOIndia  @PrakashJavdekar
#Support_Flood_Victims
#IIT…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:01:41,Jagannath______,"RT @iitisminitiativ: Note the Hashtag. Help us in the noble cause. @PMOIndia @PrakashJavdekar 
#Support_Flood_Victims
#IITISM_Initiative ht…",,,,RT| Hashtag| PMOIndia,"[47.65039770000001, -122.3423505][25.2898983,83.00141]"
2017-08-23 22:01:39,Jagannath______,"RT @iitisminitiativ: We are a hope not only for the victims but for the whole country. @PMOIndia  @PrakashJavdekar 
#Support_Flood_Victims…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:01:35,Jagannath______,"RT @iitisminitiativ: Help the vulnerable, stand up for the victims.
@PMOIndia @PrakashJavdekar @abpnewstv @CNN #Support_Flood_Victims
#IITI…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:01:31,Jagannath______,"RT @iitisminitiativ: We are the only hope for those who have lost everything.
@PMOIndia @PrakashJavdekar @abpnewstv 
#Support_Flood_Victims…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 22:01:25,Jagannath______,"RT @iitisminitiativ: No one is useless until they lighten the burden of others.
@abpnewstv  @CNN @PMOIndia #Support_Flood_Victims
#IITISM_I…",,,,RT,
2017-08-23 22:01:22,Jagannath______,"RT @iitisminitiativ: The City of Dhanbad is with us. Are you?
@PMOIndia @PrakashJavdekar 
#Support_Flood_Victims
#IITISM_Initiative https:/…",,,,RT| Dhanbad| PMOIndia,"[23.7956531, 86.43038589999999][25.2898983,83.00141]"
2017-08-23 21:59:53,dixitvinod167,"RT @anamsultan22: Flood in Araria and nearby district is getting worsen, people telling us no help by administration.
@NitishKumar ji plz l…",,,,RT| Araria| NitishKumar,"[26.1108,87.3016][25.8839366,87.1167326]"
2017-08-23 21:56:25,TruthMedicinee,RT @SushilModi: Lalu instead of visiting flood marooned area is mobilising people spending Cr  for his rally to protect benami property.,,,"The Capital, Kuwait",RT,
2017-08-23 21:53:33,TrendsmapIndia,"#support_flood_victims is now trending in India

https://t.co/v2ZspSJlnZ https://t.co/wOtjxVEYUD","{u'type': u'Point', u'coordinates': [19.0728, 72.8826]}","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",India,India,"[20.593684,78.96288]"
2017-08-23 21:50:23,Voice_of_Amit,"RT @namo_satya: Why don't you plan another leisure tour with your MLA and MP to Bangalore like you did during Gujarat flood?

जूस पिवानु म…",,,यत्र तत्र सर्वत्र,#,
2017-08-23 21:50:10,Chandru_Pdp,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,"Pune, India",RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 21:49:45,calbhai,"RT @namo_satya: Why don't you plan another leisure tour with your MLA and MP to Bangalore like you did during Gujarat flood?

जूस पिवानु म…",,,,#,
2017-08-23 21:43:50,prem_singh1,RT @MSGFanClubUP: A huge dedication for the rehabilitation of the flood affected area by MSG fans! #60MillionStandWithMSG https://t.co/ezo4…,,,"Gurgaon, India",RT| MSG,"[40.7505045, -73.9934387]"
2017-08-23 21:42:36,HabeebBatul,"RT @MamataOfficial: Today I visited flood-affected areas of Malda, Uttar Dinajpur and Dakshin Dinajpur districts of North #Bengal | https:/…",,,"Chennai, Tamil Nadu",RT| Malda| Uttar Dinajpur| Dakshin Dinajpur| North| Bengal,"[25.1785773,88.2461183][25.9810393, 88.050979][25.3715308,88.556531][8.5809013,13.914399][22.9867569,87.8549755]"
2017-08-23 21:40:44,PahalwanKumar,RT @MSGFanClubUP: A huge dedication for the rehabilitation of the flood affected area by MSG fans! #60MillionStandWithMSG https://t.co/ezo4…,,,,RT| MSG,"[40.7505045, -73.9934387]"
2017-08-23 21:40:11,Kamalasif,"RT @divyaspandana: Ok guys, I'll give you 25,000 rupees if you find me a picture of Modi with flood affected victims in Assam, Gujarat or B…",,,India,RT| Modi| Assam| Gujarat,"[24.5855899,73.977126][26.2006043,92.9375739][22.258652,71.1923805]"
2017-08-23 21:37:04,DKCP35,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 21:36:40,RanjitSMand,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,Next Door,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 21:35:30,prem_insa1,RT @MSGFanClubUP: A huge dedication for the rehabilitation of the flood affected area by MSG fans! #60MillionStandWithMSG https://t.co/ezo4…,,,"Noida, India",RT| MSG,"[40.7505045, -73.9934387]"
2017-08-23 21:29:34,Abibharat,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 21:28:12,ekta_kri,RT @MSGFanClubUP: A huge dedication for the rehabilitation of the flood affected area by MSG fans! #60MillionStandWithMSG https://t.co/ezo4…,,,"Noida, India",RT| MSG,"[40.7505045, -73.9934387]"
2017-08-23 21:26:39,masuddp,India flood-Channel Bangla24 TV-You tube on: https://t.co/SP3Vypmghi via @YouTube,,,"Dhaka, Bangladesh",India| Bangla24,"[20.593684,78.96288][23.797427, 90.353544]"
2017-08-23 21:25:56,VietnamZone,China Red Cross Society donates 50000 USD to Vietnamese flood victims https://t.co/oJ6q3sWOnk #news,,,"Hà Nội, Việt Nam",China Red Cross Society,"[39.9431668, 116.4244171]"
2017-08-23 21:24:43,PravinShah07,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 21:23:36,voidwalker67,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,"चेन्नई, भारत",RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 21:23:33,KGB65FLY,"RT @DailySnark: VIDEO: Former Kansas City Chiefs DE Neil Smith saves pregnant women from flood. 👏

https://t.co/rGHiqSIN6I",,,,#,
2017-08-23 21:19:56,sachinb29,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,New Delhi,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 21:19:48,Nickk_08,"RT @iitisminitiativ: Join us, we need your help. @PMOIndia @PrakashJavdekar @abpnewstv @CNN 
#Support_Flood_Victims 
#IITISM_initiative htt…",,,,RT| PMOIndia,"[25.2898983,83.00141]"
2017-08-23 21:19:43,Nickk_08,"RT @iitisminitiativ: Help those, who can't help themselves. 
#IITISM_Initiative
#Support_Flood_Victims https://t.co/SlbdLgbeLg",,,,RT,
2017-08-23 21:19:07,bangladeshsun,More Than 24 Million Affected by South Asia Flood Disasters  https://t.co/bJobSkKa31,,,"Dhaka, Bangladesh",South Asia Flood Disasters,"[30.5414838, 114.3608379]"
2017-08-23 21:18:21,shishirsj,RT @himantabiswa: We're intrigued at 3rd wave of floods wreaking havoc in Northeast despite normal rains &amp; mismatch between rainfall data &amp;…,,,India,RT| Northeast,"[42.0492205,-97.3957793]"
2017-08-23 21:17:10,Misshalfstep,"RT @DailySnark: VIDEO: Former Kansas City Chiefs DE Neil Smith saves pregnant women from flood. 👏

https://t.co/rGHiqSIN6I",,,,#,
2017-08-23 21:15:27,masuddp,Bangladesh dohar flood-Channel Bangla24 TV-You tube on: https://t.co/Vvao5z9aGx via @YouTube,,,"Dhaka, Bangladesh",Bangladesh| Bangla24,"[23.684994,90.356331][23.797427, 90.353544]"
2017-08-23 21:13:21,WhatUp_Inc,RT @down2earthindia: Interview with Robert Wasson: #India is the second most #flood-prone country in the world after #Bangladesh https://t.…,,,"Mumbai, India",RT| Robert Wasson| India,"[43.18313000000001, -77.508025][20.593684,78.96288]"
2017-08-23 21:12:04,shagnick_misra,"RT @namo_satya: Why don't you plan another leisure tour with your MLA and MP to Bangalore like you did during Gujarat flood?

जूस पिवानु म…",,, India,#,
2017-08-23 21:11:29,anafees,"RT @htTweets: Denied vehicle by govt hospital in Bihar, kin carry bodies of minor flood victims on shoulders https://t.co/wlyuVINbWp https:…",,,India,RT| Bihar,"[25.0960742,85.3131194]"
