created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-03 23:59:42,DipeshBharadia,RT @smritiirani: Met people in flood affected Dhanera and Thara regions of Banaskantha district in Gujarat &amp; thanked rescue operators for t…,,,,RT| Dhanera| Thara| Banaskantha| Gujarat,"[24.5063838,72.0258406][23.9719332,71.8245196][24.3454739,71.7622481][22.258652,71.1923805]"
2017-08-03 23:59:37,UNDPClimate,RT @pradeepk333: Need 2 ensure indigenous peoples &amp; communities fully participate in the design of #Nepal's glacial flood risk initiate w @…,,,,RT| Nepal,"[28.394857,84.124008]"
2017-08-03 23:55:16,mddevani,RT @DrPravinTogadia: At Banaskantha Gujarat Flood affected area. Met family whose 17 members washed away in floods.Gvts helping people well…,,,India,RT| Banaskantha Gujarat Flood| Met,"[][49.1193089,6.1757156]"
2017-08-03 23:52:18,0yogen,"RT @bhaiyyajispeaks: No matter what they get in return, That's how RSS Swayamsevaks are helping people in disastrous conditions of flood af…",,,,RT| RSS Swayamsevaks,"[25.449928,81.8600809]"
2017-08-03 23:51:49,J9429719632,RT @ChaudhryShankar: Thank you CM @vijayrupanibjp for announcing a generous relief package of over Rs. 1500 crore in the flood-affected Ban…,,,,RT,
2017-08-03 23:51:42,J9429719632,"RT @ChaudhryShankar: At Patan, visited the flood affected areas with CM @vijayrupanibjp. Salute the resilience of people &amp; their spirit in…",,,,RT| Patan| CM,"[23.8493246,72.1266255][7.369722,12.354722]"
2017-08-03 23:49:36,VISHNUSHARMA027,RT @ChaudhryShankar: Thank you CM @vijayrupanibjp for announcing a generous relief package of over Rs. 1500 crore in the flood-affected Ban…,,,AHMEDABAD ,RT,
2017-08-03 23:46:47,supbar_gangga,RT @ishafoundation: Trees reduce floods in England. #RallyForRivers proposes 1km tree cover along rivers. Benefits: less flood &amp; drought ht…,,,,RT| England| RallyForRivers,"[52.3555177,-1.1743197][38.7955358,-90.6242945]"
2017-08-03 23:45:39,supbar_gangga,"RT @ishafoundation: .@IndiaToday on how loss of tree cover in the Himalayas is leading to soil erosion, flood &amp; drought. #RallyForRivers ht…",,,,RT| Himalayas,"[28.5983159,83.9310623]"
2017-08-03 23:38:28,DrHimmatYadav1,RT @ANI_news: Assam: Congress VP Rahul Gandhi meets villagers affected due to flood in Lakhimpur https://t.co/vJEkrOcxGr,,,India,RT| Lakhimpur,"[27.9490794,80.7824012]"
2017-08-03 23:38:00,Mazid_IN,"RT @IndianExpress: Rahul Gandhi in Assam; vows to fight for rights of flood-hit people 
https://t.co/A78uDSYlA1",,,,RT| Assam,"[26.2006043,92.9375739]"
2017-08-03 23:37:51,panya072,"RT @Dantamano: Mission continues. Wat Phra #Dhammakaya 
'monks &amp; devotees continue distributing necessities to #flood victims in #SakolNako…",,,,RT| Wat Phra| Dhammakaya,"[13.7515912,100.4926579][14.0666954,100.6472345]"
2017-08-03 23:31:39,Glorieuxmishra,RT @ChaudhryShankar: Glimpses from a public meeting at the flood affected Dadar village of Patan in the presence of CM @vijayrupanibjp. htt…,,,,#,
2017-08-03 23:31:25,chintan_connect,@NGOwallah You'd love this: https://t.co/1UmXJBbsHp,,,Mumbai,,[]
2017-08-03 23:31:14,bjp_sm,RT @ChaudhryShankar: Glimpses from a public meeting at the flood affected Dadar village of Patan in the presence of CM @vijayrupanibjp. htt…,,,"Bhadohi Uttar Pradesh , India",#,
2017-08-03 23:30:55,chintan_connect,"Mumbai's 'food army' sends theplas to flood-hit Kashmir, Chennai and Gujarat https://t.co/1UmXJBbsHp CC: @BombayChuddies @abhishekthakore",,,Mumbai,Mumbai| Kashmir| Chennai| Gujarat,"[19.0759837,72.8776559][33.778175,76.5761714][13.0826802,80.2707184][22.258652,71.1923805]"
2017-08-03 23:30:12,bjp_sm,RT @vijayrupanibjp: Rs. 1311 Cr and 75 Cr will be allocated for land improvement and power restoration in flood hit Banaskantha and Patan d…,,,"Bhadohi Uttar Pradesh , India",RT| Banaskantha| Patan,"[24.3454739,71.7622481][23.8493246,72.1266255]"
2017-08-03 23:30:01,newsatire,Gujarat CM Vijay Rupani camps for 5 days in flood-hit Banaskantha https://t.co/6JgLP0LlPj,,,India,Gujarat CM Vijay Rupani,[]
2017-08-03 23:27:16,Golstream,Gujarat CM Vijay Rupani camps for 5 days in flood-hit Banaskantha - The Indian Express https://t.co/QsWLmV9EYT #India #News,,,India,Gujarat CM Vijay Rupani| Banaskantha| Indian Express,"[][24.3454739,71.7622481][28.5875094,77.3317488]"
